error,unfairness
0.17552560196404965,0.08371333432054463
0.18356216974063422,0.049417652687227386
0.18437900857208955,0.048706711595857204
0.1850556187781821,0.0473735385987691
0.1854269144167603,0.04548551048374265
0.18610350998588454,0.04370528840590386
0.18666458923832896,0.04200702446488104
0.18670584506571453,0.04164810501355395
0.18679660788596308,0.03913750906146357
0.18710188841401576,0.038889568841526875
0.18799297752292665,0.038237439755156234
0.19088913660539697,0.035975274684877434
0.1911614250661421,0.03588612836388738
0.19241558928366942,0.034798271943000995
0.1927291335718001,0.03445010693498132
0.19372752425413753,0.033780639215032625
0.19476714183031818,0.033012420527489726
0.1954602373476343,0.031180385927942388
0.19588929795244459,0.030858522088820804
0.19678042382397398,0.030236297504278344
0.19784482417052307,0.02778533277217545
0.1986534383872811,0.026715500934698135
0.19913199304995888,0.02586077450578609
0.19970956237915138,0.025395066418671463
0.20043566255837608,0.024444902747520016
0.20093897650419357,0.023357555323038355
0.2016320744042719,0.022601127499865155
0.20262221051718599,0.021274802669238597
0.20326580142440176,0.020411043937670494
0.20429718791838747,0.0186206379859105
0.20458597496574593,0.018095989257676182
0.20533682251429886,0.016558991988488394
0.20716027562160488,0.01552476075632426
0.20732529893114726,0.015143149956547313
0.20786161549650572,0.014501396342806899
0.21030394720234435,0.013336540549320064
0.21343113891817422,0.011862381708807986
0.21372818087535062,0.01154867925102825
0.21585695263490623,0.008971274255589199
0.21614574342660542,0.008414917976266811
0.21641803188735065,0.00797504703203801
0.21801875798991255,0.005797516289754912
0.21818378129945515,0.005651125026025677
0.21907490717098443,0.004776670245939229
0.2200897715911283,0.0036384009192554608
0.22141818812847913,0.0026461364203632237
0.2223175651654855,0.002305543371017321
0.22426484021808668,0.0014451443295892096
0.2251229614277077,0.000298734591492153
0.24789598241766497,0.0
