error,unfairness
0.3278969654651096,0.07315735042479651
0.33870623658176213,0.051104640186085695
0.3438271357271869,0.027766902702112593
0.34415909153998747,0.020911560903440086
0.3442539232137666,0.020649382283683647
0.34553415080978367,0.015059321657712333
0.3466718948836188,0.013337420023124436
0.3479518190362617,0.011235662047122208
0.3480466507100407,0.011033847425823917
0.3492794624691682,0.009341050599758228
0.35003803718889615,0.006662403173570941
0.34942159759340186,0.007846324968772023
0.35283529059929053,0.0028227802893553864
0.35330944896818584,0.002751104437914309
0.35136539965571534,0.003023826112265593
0.35610692715145,0.0026879165678853623
0.35648617517606174,0.0016437134238039164
0.36473457527087094,0.0014268858977628085
0.3792422591876191,0.0013719239424199836
0.4062655662236505,0.0008430960370713781
0.4245196744254891,0.00019767856994421518
0.47088980049272455,0.0
