error,unfairness
0.1764497321570928,0.12664516266506015
0.17666425429002752,0.08213083899384846
0.18529490530017567,0.04803293302039305
0.18569096022189358,0.04750207601000371
0.18624377877781162,0.046549181749144505
0.18717614754173117,0.04566541443339854
0.18796825976792986,0.043388048638362806
0.18800126442983844,0.04209666102404094
0.18824879939415207,0.04123317786720605
0.188496333337282,0.040374073719418216
0.189057401356704,0.03905172693201685
0.18947821079603722,0.038287047952820494
0.18997327766111316,0.0365511581244093
0.1903363289421065,0.034546409467768546
0.1905591019001236,0.03331145614763451
0.1908231391953915,0.03200394263730181
0.19093040434659403,0.031114929380248534
0.19119444164186206,0.029878465712220435
0.19159048907489873,0.029225193601802767
0.19202780084518634,0.02842229111274902
0.19300967932512536,0.026818570993882872
0.19316645487313688,0.023404245336528566
0.19330672060151277,0.023220918008915833
0.19406581931554245,0.022462177535541954
0.1947836707120525,0.021006267548824918
0.19553451655863208,0.019818245649844954
0.19777883356840975,0.0180950671807901
0.203422555867947,0.013793236878354553
0.20525431460386856,0.0127069709793298
0.20566686641022702,0.009918821013882622
0.20579063389238395,0.009081151258837563
0.20591440137454065,0.008249707570251019
0.2144295010073638,0.006663795152053805
0.21697911113979507,0.0058620117348940235
0.21744117640651395,0.004926719248834949
0.21810126385797546,0.0032066989393094063
0.2181590220163152,0.0031374672128699948
0.21879436175805367,0.001257330648410064
0.21881086408900807,0.000960848090807051
0.2196442318021975,0.0004763849089000502
0.24789598241766497,0.0
