error,unfairness
0.1583112,0.1063155
0.1726064,0.0186863
0.1635638,0.0735388
0.1550532,0.1587862
0.18125,0.0123397
0.1652926,0.0512873
0.1568484,0.1508586
0.1536569,0.1703529
0.1526596,0.1772033
