error,unfairness
0.1774233611735282,0.008227452528927981
0.17841348026671144,0.005890699184991943
0.17851249016770154,0.005051808230254573
0.17889204377964918,0.0041043983425256055
0.1791395787439629,0.003279400364579477
0.17951086587267573,0.002773768666004628
0.18076504302519858,0.0019272219258498647
0.1810538242858486,0.0005366202652103081
0.24789598241766497,0.0
