accuracy,unfairness,accuracy_test,unfairness_test,epsilon
0.672956317303319,0.07111645227725365,0.6715301671807693,0.07821366093994206,0.0
0.672956317303319,0.07111645227725365,0.6715301671807693,0.07821366093994206,0.1
0.672956317303319,0.07111645227725365,0.6715301671807693,0.07821366093994206,0.3
0.672956317303319,0.07111645227725365,0.6715301671807693,0.07821366093994206,0.4
0.672956317303319,0.07111645227725365,0.6715301671807693,0.07821366093994206,0.5
0.672956317303319,0.07111645227725365,0.6715301671807693,0.07821366093994206,0.6
0.672956317303319,0.07111645227725365,0.6715301671807693,0.07821366093994206,0.7
0.672956317303319,0.07111645227725365,0.6715301671807693,0.07821366093994206,0.8
0.672956317303319,0.07111645227725365,0.6715301671807693,0.07821366093994206,0.9
0.6565051572449184,0.048039538566603326,0.651803196129392,0.07422834450479306,0.95
0.6563629097342499,0.04794759191183504,0.6523719165085389,0.07555457078818668,0.951
0.6552251656604147,0.046521317551459294,0.6519925897281402,0.08021392852058062,0.952
0.654893299756762,0.045701289972781514,0.6516134428087088,0.07640269266189088,0.953
0.6544665572247563,0.045178082477601335,0.6502864285906994,0.0719565436976721,0.954
0.6541346463665297,0.043702688676574585,0.6493385612921212,0.06513963366021909,0.955
0.6530916215800386,0.039715924829732255,0.6476316807108105,0.06885822796014789,0.956
0.6526648902866764,0.03931917038881638,0.6476316807108105,0.07278375488001143,0.957
0.6520011135247972,0.03871890013408115,0.6457352266697842,0.06919799104250528,0.958
0.6519062818510182,0.0385604681824306,0.6455456532100686,0.07084133595045725,0.959
0.651669236382501,0.037729390428140344,0.6430811982337652,0.06723878697404542,0.96
0.6504838404602629,0.03692557204676694,0.6421333309351871,0.06680039306381647,0.961
0.6469756866558304,0.034504652451665695,0.6375788915168574,0.07227954052961671,0.962
0.6468808549820513,0.03294553802198612,0.6370101711377105,0.0806283345926965,0.963
0.6467860233082723,0.03270043998277043,0.636820597677995,0.08009302601219792,0.964
0.6452213006909181,0.032350277098805266,0.6356831569197011,0.08482170267614093,0.965
0.64403590476868,0.03156715795962135,0.6354935834599854,0.08293604328816562,0.966
0.6439884889317906,0.031316250172129335,0.635683156919701,0.08059822914439004,0.967
0.6438936572580115,0.031067412038846665,0.6354935834599854,0.08006292056389146,0.968
0.6432772626170913,0.029828230984747406,0.6377682851156057,0.08996398789229101,0.969
0.6421866983686322,0.029356110629375532,0.6354925042941806,0.08441670995213187,0.97
0.6411435836729933,0.027502731989653716,0.6326490822594135,0.08177552266608794,0.971
0.629196029027618,0.024980122785636594,0.6191821721809042,0.1017891585306436,0.972
0.6281529143319788,0.023766801326371278,0.6176652247812442,0.10779170884139266,0.973
0.6281529143319788,0.023766801326371278,0.6176652247812442,0.10779170884139266,0.974
0.6274890926155257,0.022003544650377904,0.6199401062978318,0.0808320229137361,0.975
0.6267304392252934,0.021445931765227688,0.6197505328381161,0.08080554813625662,0.976
0.6260667523725619,0.020918087671888075,0.6201300394794823,0.08020110077264561,0.977
0.6259719206987828,0.020222114291337422,0.6195613191003354,0.08025978078129321,0.978
0.6244072655132896,0.019009967780238758,0.6178547982409597,0.08199055724703594,0.979
0.6240754333255674,0.016345994979431656,0.6195625781271078,0.10384812677498287,0.98
0.6230322849139979,0.015995387537373153,0.6188042842882452,0.10211517741829894,0.981
0.6229374532402189,0.014359172640922346,0.6170981231508044,0.09509629103747808,0.982
0.6208041564099996,0.013596370459041208,0.6144426558270457,0.09776783411901273,0.983
0.6200929188566567,0.013271454025278828,0.6161488169644864,0.09403390874481721,0.984
0.6195239737685565,0.012658530880818364,0.6112172090973678,0.10547013536856527,0.985
0.6182440046613398,0.011095284494220347,0.6110292543863592,0.11100375080157769,0.986
0.6181017571506712,0.010737751486761083,0.6119771216849375,0.10996846767296942,0.987
0.6174379354342179,0.010154604029172787,0.6108396809266436,0.10968528689493737,0.988
0.6156364595530773,0.009445753589216798,0.6125472809518243,0.10853442058306377,0.989
0.6149252444770215,0.008940621897036172,0.6123575276311412,0.10834837481993738,0.99
0.6137398485547835,0.007211689081341177,0.6097034991951222,0.10728199228044696,0.991
0.6133131846932823,0.00665942639783228,0.6040096405478566,0.10995243617970077,0.992
0.612033181870135,0.006104930687108312,0.6087543728697716,0.11063879630809967,0.993
0.6107057856873852,0.004558239512055695,0.6076147737798682,0.11380516394214231,0.994
0.6063909445304387,0.0035819365453440668,0.6026858638272615,0.11934488440723592,0.995
0.6020296315826561,0.0020833450453278113,0.6002181713535437,0.12423496473711952,0.996
0.6008916514973077,0.0015429571835090083,0.5998390244341124,0.15357996541545355,0.997
0.6005597406390809,0.0009118314073855771,0.5977537163772404,0.13087001454381572,0.998
0.5951081781248571,0.000565729961717909,0.5918724426018688,0.11593193918530942,0.999
0.5291101995072754,0.0,0.5291047420344074,0.0,1.0
