error,unfairness
0.32704368269668105,0.15899401157068052
0.3412670626490314,0.09645291796349205
0.36563666746798185,0.04616714641178506
0.3663003767980003,0.04486421472937886
0.3664900401455584,0.04463070886207018
0.366537455982448,0.04367855861414528
0.3669166927684162,0.04248010989083821
0.3672485811493559,0.041814113496105296
0.36762781793532406,0.04105594054150983
0.36819680797799836,0.0398536776308569
0.36833905548866697,0.03890402568290578
0.3702352394185081,0.0375875454358401
0.3720370412203099,0.03684287406429454
0.37326956077470663,0.03601928480918598
0.3736014266783594,0.034938336026897256
0.3746919796881748,0.032878111467339835
0.3748816430357329,0.03240994621044217
0.3756401390849564,0.028275935861348578
0.3763987924751888,0.024914286380462967
0.3766358716596364,0.024510712609361284
0.3772521651527653,0.022516001345194547
0.37748924433721287,0.02079122895190503
0.37777373935854996,0.019425558873802186
0.37839014523811376,0.019097958546201853
0.37914879862834605,0.017478083686890376
0.38151902854064745,0.016349956047841275
0.38270442446288544,0.014027940047030563
0.3831311445176043,0.011207765330785425
0.38464828271841656,0.007781602667913568
0.38474311439219566,0.007420246433588451
0.38521727276109086,0.00606303013940106
0.38554918361931745,0.005353078907463127
0.3901003509715977,0.002773270424694929
0.39062192517738237,0.0019198871451762134
0.39081158852494047,0.001515165613694114
0.39095383603560907,0.0011773483744684232
0.39797050328106587,0.0003517227923520952
0.47088980049272455,0.0
