error,unfairness
0.17666425429002752,0.2422516545375216
0.1790983304052588,0.18722200790710894
0.1823905263685326,0.09272463839310381
0.18324863634513133,0.04097064283527589
0.18327338984156272,0.038065520430279776
0.1834631666475366,0.03576368076661589
0.18363644112255617,0.03263835640214343
0.18399948491486806,0.028922081573974447
0.18416450822441044,0.026327171216752765
0.18442854551967847,0.02603997186772129
0.1850473631875751,0.023788681402991618
0.18541866563404563,0.022489701162565257
0.18579821822480935,0.021977083997587955
0.1869863557583944,0.019810780116343362
0.18795174211921795,0.019782246553449713
0.1887273516740675,0.018148311330346334
0.18984951017895635,0.01727823453320183
0.19102941288600594,0.01575831350216228
0.19105416638243722,0.014345089199821914
0.19124393910367554,0.011413949863710892
0.1934717401667143,0.01063611211006008
0.19353774949053137,0.010373681736138974
0.1957902254188454,0.009049586431378653
0.19635955583676679,0.008103232168407803
0.19643381632606105,0.0069179839633494835
0.19697014208207408,0.005303232448331996
0.19706090115798158,0.004347854501282988
0.19786126420926264,0.0035536471937502425
0.19789426887117112,0.003326664687389247
0.2049489653161034,0.0016675307721963017
0.20637641694364572,0.001182005733176128
0.21082374203425536,0.0007145527170991262
0.24789598241766497,0.0
