error,unfairness
0.32704368269668105,0.22425042251765231
0.33439226080036444,0.1920336263159685
0.35444711437151644,0.05290395639167128
0.35743405360675606,0.04643642102864999
0.35790817825972077,0.0451285304072019
0.3583822691967551,0.04379463084143318
0.3589512592394293,0.04342233830204437
0.35923573178347945,0.04110482814732121
0.35975718236418586,0.04090352142602747
0.3598519915606778,0.04073658983299914
0.3603260375431382,0.03945729401473116
0.3604682513378762,0.039099852298861315
0.3608475780329924,0.037655701496291806
0.36113202809975564,0.036383879917156504
0.36146393895798223,0.035606423194190995
0.3616536023055402,0.03542062866374103
0.3623174015447066,0.03297926706649608
0.36255442453593667,0.03250783238796593
0.36426137218667254,0.027348277108096675
0.3741689332200927,0.025963182936520002
0.3742637648938718,0.025387531895617554
0.37454819248334803,0.02390457072035978
0.3749749350153537,0.023738026328672907
0.3752594300366908,0.022095683579187935
0.3763971403945956,0.020739159882716372
0.3766342083403996,0.019180678836037534
0.3770609508724053,0.01834846240329251
0.3771557600688974,0.01818153081026418
0.377345389700525,0.015871989496975037
0.3776298622445752,0.014446701631827152
0.37824612202177366,0.012616085352837597
0.37838833581651166,0.01210016503157949
0.378814977200726,0.009775952399104934
0.378909808874505,0.0092531711030684
0.3789572247113945,0.009132616552134107
0.37909944974477605,0.008845130408171462
0.3800950137398036,0.006124989275278455
0.3807114196193674,0.005106978312083452
0.3812804096620416,0.0039059054225006966
0.3814226459340667,0.002948235811077968
0.3828451210407524,0.001766904819034029
0.3837932916761774,0.0013925171904921763
0.3971614445747753,0.0006303869835632553
0.47088980049272455,0.0
