Seed,Training accuracy,Training Unfairness(4),Training objective function,Test accuracy,Test unfairness,#Nodes explored for best solution,Cache size for best solution,Average length,CPU running time (s),Solving Status,Model
7,0.74,0.013777846375469457,0.265,0.78,0.05590062111801242,1014092,219710,5,120.628368,TIME_OUT,"RULELIST:
 if [installment_rate(perc_disp_income)_low]: (recidivism:yes) = True
else if [previous_credit_payment_status_other_credits_existing]: (recidivism:yes) = True
else if [account_balance_little]: (recidivism:yes) = False
else if [credit_amount_low]: (recidivism:yes) = True
else if [apartment_type_own]: (recidivism:yes) = True
else (recidivism:yes) = False"
