Seed,Training accuracy,Training Unfairness(1),Training objective function,Test accuracy,Test unfairness,#Nodes explored for best solution,Cache size for best solution,Average length,CPU running time (s),Solving Status,Model
3,0.7488888888888889,0.0034403669724770714,0.25611111111111107,0.63,0.036363636363636265,1530040,374803,5,120.616726,TIME_OUT,"RULELIST:
 if [other_credits_none__AND__apartment_type_own]: (recidivism:yes) = True
else if [account_balance_na]: (recidivism:yes) = True
else if [other_credits_none__AND__installment_rate(perc_disp_income)_high]: (recidivism:yes) = False
else if [credit_amount_high]: (recidivism:yes) = True
else if [credit_duration_months_low]: (recidivism:yes) = True
else (recidivism:yes) = False"
