accuracy,unfairness,accuracy_test,unfairness_test,epsilon
0.6721028996711685,0.18421222757097214,0.6700132197811091,0.1870805270035682,0.0
0.6721028996711685,0.18421222757097214,0.6700132197811091,0.1870805270035682,0.1
0.6721028996711685,0.18421222757097214,0.6700132197811091,0.1870805270035682,0.3
0.6721028996711685,0.18421222757097214,0.6700132197811091,0.1870805270035682,0.4
0.6721028996711685,0.18421222757097214,0.6700132197811091,0.1870805270035682,0.5
0.6721028996711685,0.18421222757097214,0.6700132197811091,0.1870805270035682,0.6
0.6626682158012855,0.14913916999625534,0.6537072043310521,0.1567754944696988,0.7
0.6456477060636191,0.09840879456212795,0.6410018255888199,0.11399094209196603,0.8
0.6126967226205011,0.04603650397846547,0.6085680369074705,0.07592850952865274,0.9
0.5899866720926837,0.022947627354793554,0.5823995251670459,0.06055238663551672,0.95
0.5896547724731006,0.02231040760349484,0.5897932498178907,0.053128306252103574,0.951
0.5892282097593908,0.021255377442578022,0.5841040675557794,0.05353456073375075,0.952
0.5886115004364527,0.022530742801852095,0.5861944117197406,0.04874124633353988,0.953
0.5871416994020255,0.021753539053343145,0.5810714317832316,0.05213648929745966,0.954
0.5897017500028939,0.020224142424004304,0.5907457935016233,0.04894194082767629,0.955
0.588516354080656,0.019646475116003488,0.5875230446864574,0.05308080791749896,0.956
0.5892750074708882,0.019124450095647255,0.5843002958712915,0.04274764785891347,0.957
0.5892750074708882,0.019124450095647255,0.5843002958712915,0.04274764785891347,0.958
0.5859091348930547,0.01937789226899296,0.5850591292930565,0.039660188054567794,0.959
0.5863832932619499,0.01911514893109894,0.5788032051224403,0.05366796079856471,0.96
0.5869044291606386,0.017598518925861766,0.572920492459329,0.048904191823282914,0.961
0.5868096199641465,0.017309940572783206,0.5719717258559134,0.046544774664068825,0.962
0.5884691967325667,0.016769140103015574,0.5824025828034929,0.035265452326719515,0.963
0.58714155329966,0.016616145916930947,0.579748554367474,0.04176527728314823,0.964
0.5854347292740028,0.016908873230247874,0.5765241868036008,0.04054193878203112,0.965
0.5861460005432761,0.014922968064337891,0.5816423104939881,0.04076806043563474,0.966
0.5858141458782669,0.014912917442310783,0.5806944431954099,0.04239748123785258,0.967
0.5854348191831507,0.014738664233218911,0.5808840166551257,0.04043005221024708,0.968
0.5857193142044878,0.01370346083122003,0.5782299882191066,0.041134108664470634,0.969
0.5849607619620468,0.011980054216920605,0.57690063580852,0.04874695278342166,0.97
0.5849607619620468,0.011980054216920605,0.57690063580852,0.04874695278342166,0.971
0.5849607619620468,0.011980054216920605,0.57690063580852,0.04874695278342166,0.972
0.5848186155991697,0.01194412117698064,0.5801230249017509,0.05243524160533347,0.973
0.5845341205778326,0.011522763628495799,0.58277705333777,0.04226797344082818,0.974
0.5840126699971263,0.011344707276385388,0.5789819869241077,0.04630271684606076,0.975
0.5839178383233472,0.01070915022702025,0.57670710540752,0.05170784873197491,0.976
0.5822584975664403,0.009233353004208555,0.569881741413887,0.04096915615235994,0.977
0.5812627649917604,0.00855380976180912,0.5727293002509061,0.041401057597726484,0.978
0.5812627649917604,0.00855380976180912,0.5727293002509061,0.041401057597726484,0.979
0.5819263844126309,0.008292357161252789,0.5793692275870752,0.04629741708387812,0.98
0.5821634635970785,0.00735259507132798,0.5769047726107719,0.05195402362657153,0.981
0.5814996418806253,0.008109725098965034,0.5755777583927625,0.04296236464471759,0.982
0.5809781351067015,0.006069377396258494,0.5770896696853332,0.026268941403501788,0.983
0.5809307305084553,0.006095271321621765,0.5791769562128474,0.03076447058227074,0.984
0.5807410671608972,0.005870118633009439,0.5806935438905725,0.030070105886177433,0.985
0.5798401662599965,0.004813567094528709,0.5742480462602408,0.0343409442772765,0.986
0.5780387915266473,0.004506008226279956,0.5721607597327266,0.0349094090959418,0.987
0.5792711762173222,0.0043807352330508,0.5717835912839375,0.03529266927358643,0.988
0.5770430589519673,0.003383623214193049,0.5702652049965378,0.03558463428019556,0.989
0.5775172173208625,0.0033556023382097207,0.5731088068922723,0.041833870093687296,0.99
0.5783232415934104,0.00285805947270959,0.5738665611482323,0.04529410105071125,0.991
0.5783232415934104,0.0024473297602695342,0.5744352815273793,0.040142858284764264,0.992
0.576853642854566,0.0028857245488334736,0.5696941464248135,0.03563302497373154,0.993
0.5758580900981819,0.002108176121268142,0.5655228108671997,0.029756821277146767,0.994
0.572017755708079,0.001371777602067828,0.5575526318156065,0.029566863107851272,0.995
0.5742461651781646,0.001335489488069054,0.5566045846560609,0.027634262533491372,0.996
0.5733926801141532,0.001004656429255578,0.5548984235186202,0.03404580073503578,0.997
0.5675610154384122,0.00078616596243746,0.5520562605106253,0.03129121019757594,0.998
0.562914443241535,0.00024861372807019334,0.5537642202577407,0.03868106553914422,0.999
0.5291101995072754,0.0,0.5291047420344074,0.0,1.0
