accuracy,unfairness,accuracy_train,unfairness_train,epsilon,strategy
0.6698223872946214,0.16046630706672785,0.6718660115436602,0.1589560338369104,0.0,BFS original
0.6698223872946214,0.16046630706672785,0.6718660115436602,0.1589560338369104,0.1,BFS original
0.6698223872946214,0.16046630706672785,0.6718660115436602,0.1589560338369104,0.3,BFS original
0.6698223872946214,0.16046630706672785,0.6718660115436602,0.1589560338369104,0.5,BFS original
0.6698223872946214,0.16046630706672785,0.6718660115436602,0.1589560338369104,0.7,BFS original
0.6521913360971968,0.11847299152468599,0.6585433189579845,0.09664634156117098,0.9,BFS original
0.6459328938730362,0.11052355859794774,0.6521425855690648,0.0886189344821755,0.91,BFS original
0.6341750227074471,0.1196205645450767,0.6465007303432474,0.07705877975057929,0.92,BFS original
0.6343622579745857,0.10657922297089777,0.6419019898130688,0.06737782569688736,0.93,BFS original
0.6275356349541804,0.07415062946370367,0.6360702689441103,0.05478043676593382,0.94,BFS original
0.6315164977472414,0.052009127665731784,0.6319929003241338,0.048638981351351834,0.95,BFS original
0.6218482513017437,0.05807190738573485,0.6304279866498402,0.04358427016567008,0.9520000000000001,BFS original
0.6201393922497909,0.060931720065492224,0.6288162977413362,0.04298899333980978,0.9540000000000001,BFS original
0.6163499015261202,0.05463963187881092,0.6289583541950654,0.039791803272597334,0.956,BFS original
0.6163499015261202,0.052425315050003016,0.628199700804833,0.037617084196469794,0.958,BFS original
0.6189996132989201,0.05693886584551936,0.6265883602942772,0.03492198928130471,0.961,BFS original
0.615776864483754,0.056528520433527775,0.6233166675489002,0.030144686881067837,0.963,BFS original
0.6169148448249503,0.04943975578150779,0.6224632386781063,0.02830479921887393,0.965,BFS original
0.6169148448249503,0.04943975578150779,0.6224632386781063,0.02830479921887393,0.9670000000000001,BFS original
0.6098954108474149,0.040776324707584896,0.6185282861484505,0.02672053421050201,0.9690000000000001,BFS original
0.6123636429040351,0.04860666215834397,0.6183386902327535,0.02534850529190431,0.971,BFS original
0.6080025540257381,0.053619482637113164,0.6167264731080052,0.01985857897880785,0.973,BFS original
0.6051562542154915,0.042710665112287376,0.6157312799882129,0.018693444403337273,0.975,BFS original
0.6087631860571777,0.059136895240672914,0.6156362123029205,0.015923376621766204,0.977,BFS original
0.6034488340512782,0.02452724828277965,0.6136451405060829,0.014785040602941094,0.9790000000000001,BFS original
0.6053494248945566,0.053054775268704654,0.613834803853641,0.012938607264347469,0.982,BFS original
0.6091403545059669,0.05402759221280768,0.6149252781929521,0.01286135623835547,0.9840000000000001,BFS original
0.6062978317760371,0.045541312812201966,0.6113220229872967,0.00940835497348378,0.986,BFS original
0.6062999901076469,0.04802183455974336,0.611369438824186,0.009084702547363844,0.988,BFS original
0.6085725334316574,0.0406926330050701,0.6110374605340987,0.0073931091940230625,0.99,BFS original
0.6620482566975728,0.13203084239923354,0.6647072653671873,0.1316172213776496,0.0,Curious
0.6620482566975728,0.13203084239923354,0.6647072653671873,0.1316172213776496,0.1,Curious
0.6620482566975728,0.13203084239923354,0.6647072653671873,0.1316172213776496,0.3,Curious
0.6620482566975728,0.13203084239923354,0.6647072653671873,0.1316172213776496,0.5,Curious
0.6620482566975728,0.13203084239923354,0.6647072653671873,0.1316172213776496,0.7,Curious
0.6449816092160761,0.11184526251061837,0.6506728182505681,0.09761224454246,0.9,Curious
0.6296214825939549,0.12553387797270188,0.6384873527611268,0.08143345362309984,0.91,Curious
0.6201408311375307,0.11460111743407884,0.6304749978955639,0.06899132377379025,0.92,Curious
0.6091381961743572,0.07552848862682422,0.6156842799811326,0.05356957321233021,0.93,Curious
0.6080007554160634,0.05040385767962903,0.609899547880611,0.04828199186841085,0.94,Curious
0.5994685108411197,0.05043314243352474,0.6097099070103399,0.04185749333501019,0.95,Curious
0.5994685108411197,0.05043314243352474,0.6097099070103399,0.04185749333501019,0.9520000000000001,Curious
0.5994685108411197,0.05043314243352474,0.6097099070103399,0.04185749333501019,0.9540000000000001,Curious
0.6007960646420317,0.04489788664068041,0.6096150528592739,0.0363268384502155,0.956,Curious
0.5966238297795804,0.045606736451075366,0.6085245560426757,0.0349156641042443,0.958,Curious
0.597571876939126,0.04370140033577378,0.6082401172145561,0.03291986875736302,0.961,Curious
0.6009859978236822,0.038911515494665684,0.6085719943568524,0.032001684984389864,0.963,Curious
0.6006068509042509,0.038911515494665684,0.6082400834986258,0.03151028449298938,0.965,Curious
0.6002275241238523,0.037220582302842725,0.6076237675282099,0.02792714435786735,0.9670000000000001,Curious
0.6002275241238523,0.037220582302842725,0.6076237675282099,0.02792714435786735,0.9690000000000001,Curious
0.5992787575204368,0.037220582302842725,0.6074815537334718,0.027761991591558517,0.971,Curious
0.6007955250591294,0.03285821931486678,0.6060591460586471,0.022392320842772186,0.973,Curious
0.6004163781396981,0.03285821931486678,0.6057272352004203,0.02190092035137169,0.975,Curious
0.6006059515994135,0.03287515944361176,0.6055375718528623,0.021484601885463788,0.977,Curious
0.5988983515742332,0.019463313956688256,0.6032144655727196,0.01732041980821296,0.9790000000000001,Curious
0.600035792332527,0.017789338325303033,0.6032144655727196,0.01636346471016327,0.982,Curious
0.5977591122062645,0.017789338325303033,0.6027403184424678,0.014354751907580331,0.9840000000000001,Curious
0.5964324577101899,0.01845092588022161,0.6019816650522355,0.012367505133380759,0.986,Curious
0.5951054434921805,0.014913991235323476,0.6002273802351146,0.011430486893626478,0.988,Curious
0.5928309216975278,0.017431728273481113,0.5983782974601453,0.008806950414507422,0.99,Curious
0.6593971060370334,0.160733509563324,0.6694480848283819,0.1586567207602358,0.0,Lower bound
0.6593971060370334,0.160733509563324,0.6694480848283819,0.1586567207602358,0.1,Lower bound
0.6593971060370334,0.160733509563324,0.6694480848283819,0.1586567207602358,0.3,Lower bound
0.6593971060370334,0.160733509563324,0.6694480848283819,0.1586567207602358,0.5,Lower bound
0.6593971060370334,0.160733509563324,0.6694480848283819,0.1586567207602358,0.7,Lower bound
0.6474494815507613,0.1153340566111021,0.6523797659013038,0.09768299232979984,0.9,Lower bound
0.6411917587704704,0.1156796932931777,0.649392590654551,0.08597767352255628,0.91,Lower bound
0.6311422070739318,0.12076308124316044,0.6440351517795662,0.07774800724319739,0.92,Lower bound
0.6216572389542884,0.1007937471341866,0.6369712035609416,0.06502824694143666,0.93,Lower bound
0.6241249314280062,0.08211730370991377,0.6309502801288084,0.054702581308599084,0.94,Lower bound
0.6135064794913532,0.06408128243862994,0.6258296731881143,0.036751649114686834,0.95,Lower bound
0.6135064794913532,0.06408128243862994,0.6258296731881143,0.036751649114686834,0.9520000000000001,Lower bound
0.6135064794913532,0.06408128243862994,0.6258296731881143,0.036751649114686834,0.9540000000000001,Lower bound
0.6135064794913532,0.06408128243862994,0.6258296731881143,0.036751649114686834,0.956,Lower bound
0.617297948685666,0.0680767328040527,0.6247391089396552,0.03638828959639774,0.958,Lower bound
0.6114211714344809,0.06302956130131772,0.6239804555494229,0.03279306564115223,0.961,Lower bound
0.6121794652733437,0.0553834096483234,0.6235062971805277,0.031413474180740884,0.963,Lower bound
0.6121794652733437,0.0553834096483234,0.6235062971805277,0.031413474180740884,0.965,Lower bound
0.6112306986699282,0.05066278143932309,0.6228426328050833,0.030705096814474805,0.9670000000000001,Lower bound
0.6099035045909512,0.05806271056785652,0.6215626974137971,0.027300833093314224,0.9690000000000001,Lower bound
0.6117994190490752,0.05836825166737749,0.6208515497696021,0.02578119369658987,0.971,Lower bound
0.6038330170777989,0.05162608036510672,0.6188130059426575,0.017646070820616457,0.973,Lower bound
0.6044017374569458,0.05018374940339141,0.6184810950844308,0.015980879014579584,0.975,Lower bound
