accuracy,unfairness,accuracy_train,unfairness_train,epsilon,strategy
0.6698223872946214,0.22440068392464216,0.6718660115436602,0.2239347537476119,0.0,BFS original
0.6698223872946214,0.22440068392464216,0.6718660115436602,0.2239347537476119,0.1,BFS original
0.6698223872946214,0.22440068392464216,0.6718660115436602,0.2239347537476119,0.3,BFS original
0.6698223872946214,0.22440068392464216,0.6718660115436602,0.2239347537476119,0.5,BFS original
0.6698223872946214,0.22440068392464216,0.6718660115436602,0.2239347537476119,0.7,BFS original
0.6208994846983281,0.11361061966167392,0.623079779421392,0.09793491193106113,0.9,BFS original
0.6095173430937886,0.10412618069849344,0.6168689453915437,0.08838765082824859,0.91,BFS original
0.5998480174824861,0.0965948907341254,0.612033024529126,0.07594726597547963,0.92,BFS original
0.5907447143358185,0.0945781724540947,0.6063910007236563,0.06719838612020683,0.93,BFS original
0.5915053463672582,0.08060628728517079,0.6019816650522356,0.056853843322816726,0.94,BFS original
0.5848655988920564,0.0640380934238305,0.597382857090196,0.04911204303105783,0.95,BFS original
0.5805043301527919,0.06833807544927131,0.5949646943634045,0.04526409445561254,0.9520000000000001,BFS original
0.5825903576535338,0.06304471724479127,0.595059537275827,0.04340842133850167,0.9540000000000001,BFS original
0.5789868431702294,0.06505612696636674,0.5937321860476512,0.040669985999035055,0.956,BFS original
0.5774702554925042,0.059297014732461184,0.5930209484943083,0.03933292439187912,0.958,BFS original
0.5732989199348903,0.06014003595844077,0.5891331757900289,0.03521521987507807,0.961,BFS original
0.5719688480804338,0.05737807157789891,0.5877106669674128,0.03576325954069888,0.963,BFS original
0.5731095263361421,0.05469385070305192,0.5878529369553683,0.03288281817781127,0.965,BFS original
0.5753856668795021,0.04705635342014157,0.5881374544539926,0.028482168340119525,0.9670000000000001,BFS original
0.5799393868539621,0.058850393571325675,0.5879953980002632,0.029374472131316005,0.9690000000000001,BFS original
0.5689358525859511,0.04258134622978398,0.5852454705176104,0.025362773186927732,0.971,BFS original
0.5715918594926122,0.04926291694755227,0.5838230740814291,0.025470492068693985,0.973,BFS original
0.5744372599980215,0.040525202358714686,0.5833964664131452,0.023963623344445836,0.975,BFS original
0.5643844708040684,0.03404982689609027,0.5807887077706566,0.021375947020811643,0.977,BFS original
0.5744388787467287,0.03856247697624285,0.57884492818563,0.01924219191988999,0.9790000000000001,BFS original
0.5681766594422512,0.02860252850429596,0.5775650040329873,0.01613848048040923,0.982,BFS original
0.5632473897677096,0.03293370175892665,0.5768063056881809,0.014894232848698454,0.9840000000000001,BFS original
0.5605955196633003,0.041500431546065066,0.5762372369750023,0.01186033596551057,0.986,BFS original
0.5672298713094778,0.03578894007505416,0.5748150203571168,0.010783800085367471,0.988,BFS original
0.5698871372429112,0.03293888531386828,0.5746254019641328,0.008371017785387213,0.99,BFS original
0.6620482566975728,0.19558783948813813,0.6647072653671873,0.1954775809022656,0.0,Curious
0.6620482566975728,0.19558783948813813,0.6647072653671873,0.1954775809022656,0.1,Curious
0.6620482566975728,0.19558783948813813,0.6647072653671873,0.1954775809022656,0.3,Curious
0.6620482566975728,0.19558783948813813,0.6647072653671873,0.1954775809022656,0.5,Curious
0.6620482566975728,0.19558783948813813,0.6647072653671873,0.1954775809022656,0.7,Curious
0.5941595546642445,0.1004676431050735,0.6089986806956406,0.09580983570983792,0.9,Curious
0.6013647850211786,0.09520701779268699,0.6079080827312511,0.08675151358846603,0.91,Curious
0.6026921589611229,0.08603367772585313,0.6054901223000423,0.07677616735391334,0.92,Curious
0.5954842306896768,0.07126277911922548,0.6022660701644247,0.06716649620850887,0.93,Curious
0.5903677257479968,0.07479206640410166,0.5987102195570154,0.05736445403244854,0.94,Curious
0.5791785749615547,0.06603841536942652,0.5949173234810889,0.04873994059811705,0.95,Curious
0.5829702240168351,0.06428155167732437,0.5933525559091608,0.0473433194803277,0.9520000000000001,Curious
0.5823982661402736,0.06308037707680658,0.5926888128632118,0.045047868459074485,0.9540000000000001,Curious
0.5820189393598748,0.0708002911094229,0.5904607517910746,0.04255364717786301,0.956,Curious
0.5812610052429472,0.06633615169639237,0.5900340204977124,0.03927335884970592,0.958,Curious
0.5795534052177667,0.05609876307162175,0.5881848702908821,0.03668210655030153,0.961,Curious
0.5770884106585611,0.04874723571962705,0.5878055885503397,0.035414887939045736,0.963,Curious
0.5753845877136974,0.04404996119703534,0.5869523170205546,0.033141845018942094,0.965,Curious
0.5727278613631663,0.046637081374178165,0.5855773701371936,0.03185365357598223,0.9670000000000001,Curious
0.5731055693948578,0.048615638472328436,0.5840602656523117,0.02973747088202095,0.9690000000000001,Curious
0.5712092952147989,0.03703110369955419,0.5829697014038526,0.026869041768308854,0.971,Curious
0.5706403949746846,0.03682757603656904,0.5821162837717022,0.026126778219391973,0.973,Curious
0.5679845679289909,0.038804348268236144,0.5803621900115207,0.024261763854365997,0.975,Curious
0.5687426819068859,0.04289545340154265,0.5788448495151256,0.022068268899877112,0.977,Curious
0.5672259143681935,0.04110992342443809,0.5773277337916003,0.020558540550150408,0.9790000000000001,Curious
0.5666588127377536,0.03016545296193915,0.5742934798672628,0.016177953074441326,0.982,Curious
0.5691238072969594,0.02606833794821704,0.5732030617211692,0.014772396812769062,0.9840000000000001,Curious
0.56096837144887,0.04072110895215667,0.5714961477863637,0.012539616221464494,0.986,Curious
0.5596418968137629,0.03901780718044835,0.5700264703770149,0.011177687584575356,0.988,Curious
0.5609708895024147,0.031791017468835364,0.5670869132627344,0.008137087675414535,0.99,Curious
0.6593971060370334,0.22743505398830735,0.6694480848283819,0.22816255197284802,0.0,Lower bound
