accuracy,unfairness,accuracy_test,unfairness_test,epsilon
0.6721028996711685,0.22291563405606096,0.6700132197811091,0.22474370850816286,0.0
0.6721028996711685,0.22291563405606096,0.6700132197811091,0.22474370850816286,0.1
0.6721028996711685,0.22291563405606096,0.6700132197811091,0.22474370850816286,0.3
0.6721028996711685,0.22291563405606096,0.6700132197811091,0.22474370850816286,0.4
0.6721028996711685,0.22291563405606096,0.6700132197811091,0.22474370850816286,0.5
0.6721028996711685,0.22291563405606096,0.6700132197811091,0.22474370850816286,0.6
0.6721028996711685,0.22291563405606096,0.6700132197811091,0.22474370850816286,0.7
0.6656077391996356,0.1918924447855046,0.659966905581985,0.19383298806180846,0.8
0.6267780348804786,0.0993705970486188,0.623932120470876,0.11898220403544513,0.9
0.5980464090792056,0.04720314650672595,0.5827790318084121,0.0731966265900937,0.95
0.5979042851936154,0.044428363640106175,0.5861927929710334,0.07037054090139161,0.951
0.5969085526189354,0.04415870744469626,0.5833491910752988,0.06854753546201767,0.952
0.595012087723007,0.04308175449035157,0.5842984972616169,0.06716568773919286,0.953
0.5949646718861176,0.0447044527383785,0.5774722339631465,0.07231340553029213,0.954
0.595865404207366,0.04226810104279914,0.5801264422601329,0.07068617673267816,0.955
0.5942060184958852,0.040982382942220785,0.5812653219061665,0.06157968916881942,0.956
0.5942534680487052,0.038265684192699066,0.5816453681304352,0.055777003037574976,0.957
0.5942534680487052,0.038265684192699066,0.5816453681304352,0.055777003037574976,0.958
0.5927364647116148,0.03639485017232884,0.5782299882191066,0.053749081145013214,0.959
0.5918352603673396,0.03764724391889131,0.5797496335332787,0.06540466084433569,0.96
0.5917878445304501,0.03747793544122783,0.5774709749363742,0.059512331819612616,0.961
0.5913611019984444,0.03622221961850811,0.5787979891543836,0.0576115594561055,0.962
0.5880427801212222,0.03574866760696546,0.5780389758716512,0.053241219833962274,0.963
0.5895597272650952,0.03424912215115881,0.5708319469050424,0.06147635319932313,0.964
0.5880426115415699,0.03349815508852779,0.5744365405541517,0.05877698497102204,0.965
0.5878529481940118,0.03230821191071877,0.5761427016915924,0.051814965806342574,0.966
0.5861461691229284,0.03076611506247618,0.578421720010432,0.05636999938326044,0.967
0.5857671233938995,0.029242559065314942,0.5765234673597309,0.050818412830470186,0.968
0.5853403921005373,0.02768003839077509,0.5822133690657122,0.04677183248397545,0.969
0.5862887537929018,0.027558539635536845,0.5738627840679155,0.04098790213645974,0.97
0.5859093259499941,0.028472844871949742,0.5740541561373058,0.04377661884114816,0.971
0.5862887537929018,0.025573516254717384,0.5696921679541714,0.04538976335531686,0.972
0.5868576089718541,0.02517830146712079,0.5742462476505661,0.046205453210554734,0.973
0.5869523844524156,0.02535003065482678,0.5774729534070164,0.050947049357448225,0.974
0.5856249433150919,0.023159246385115666,0.577091468295008,0.045920587432465174,0.975
0.584771469489724,0.021833597181752873,0.5778501218558054,0.04978755027009969,0.976
0.5842026143107717,0.021446573399079516,0.5786091351385378,0.04682718558351602,0.977
0.5818318112276522,0.02099067948671285,0.5780398751764886,0.03838038835222767,0.978
0.5814524957711794,0.020272987674346172,0.5748165867784202,0.044222898820623455,0.979
0.5815946533727001,0.017718018933909542,0.5710200814770182,0.03961536138492671,0.98
0.579935425002228,0.01650262792677637,0.5738671007311348,0.040648935806825645,0.981
0.5796035029053579,0.01597544240488369,0.5674185454643561,0.04270532652285895,0.982
0.5784656464450878,0.015186508639662649,0.5662802054012249,0.030947198822528804,0.983
0.576047641059305,0.015279358498940365,0.5698831803016269,0.03148075441458688,0.984
0.5764741700570845,0.013741619677912691,0.5679876255654379,0.03448870425570073,0.985
0.5750044252158747,0.012880357704876106,0.5638173691736288,0.03298158814444706,0.986
0.5745777501157299,0.011852933428946989,0.5710254773060424,0.03548465777355243,0.987
0.5740561759099452,0.010396383600203668,0.5738690792017771,0.037972769674642526,0.988
0.5736769054080465,0.008797430816346801,0.5736791460201264,0.03184278887836296,0.989
0.573629557003018,0.00800128854671479,0.569507630601545,0.021930265496590128,0.99
0.5737718045136865,0.007933898028071328,0.5696972040612607,0.021742777538800863,0.991
0.5721598009231647,0.006391443122685758,0.5670417367375019,0.030749731848207274,0.992
0.5706899774114504,0.006023911684398753,0.5683718085919585,0.03149339418082391,0.993
0.571259248420212,0.004397262764236099,0.5660931499950539,0.026476468858095015,0.994
0.5707850900513168,0.003343502290861067,0.569695045729651,0.024188862243119353,0.995
0.5697893687152803,0.002475351638229145,0.564956068958695,0.029202116380580817,0.996
0.5705953705105413,0.0022207841003323405,0.5679903234799502,0.030547280383935272,0.997
0.5690308614274133,0.001391296169579881,0.5613503961437809,0.021546767167817837,0.998
0.5670395086644884,0.0006633120436717099,0.5617295430632121,0.022699084905511247,0.999
0.5291101995072754,0.0,0.5291047420344074,0.0,1.0
