error,unfairness
0.33718944677889806,0.12944378507981574
0.34809441494487836,0.0978982822160992
0.3894366753575097,0.039548028762918644
0.3894840911943993,0.039214417420132985
0.3895789228681783,0.03898713442157507
0.38986340665087194,0.038305803912054195
0.39052722836732523,0.03565583450132398
0.39147537652546327,0.03514168604541064
0.39251843502788475,0.03119326174938729
0.3930872902068372,0.029586518642559824
0.39313469480508323,0.029187683720042663
0.3946044958395103,0.02479566197891579
0.3947942153802859,0.02355494154384336
0.3948416312171754,0.022034269600636203
0.39507863173111857,0.020813801299999223
0.3960267236960392,0.01982270785728598
0.3964060503911553,0.019398380523752697
0.39830235794607494,0.018222077765054235
0.3984920212936329,0.01708716846509228
0.3991558767260168,0.015403157077874968
0.3994403155541365,0.013826228149072955
0.4009101390658507,0.013039514380288247
0.40100495950098625,0.012018735501067395
0.40147911786988144,0.011628271790652343
0.40261712043251685,0.006962902890034317
0.4032809196716832,0.005433236890977531
0.40484541751616765,0.004055182151507393
0.4063151286414469,0.0025435797697955786
0.4081167169090224,0.0011866076731357506
0.4101079348082255,0.0004166807052099375
0.47088980049272455,0.0
