error,unfairness
0.1774233611735282,0.20580175887002916
0.1789003197939334,0.17570875905608835
0.1807733095084334,0.07757070863527556
0.1817882028621195,0.044093939108160486
0.18234100814264775,0.041881828107240685
0.18276181758198096,0.04001049200451119
0.1827783239976707,0.025609582532343002
0.1830423612929385,0.02532647251299134
0.1833393920170927,0.02326506894984477
0.18355392231949796,0.021491590432540675
0.18414799329885556,0.020769959067844825
0.18498134671547106,0.019778870800851323
0.18574868502156128,0.01798109396553218
0.18852107662187478,0.017013314805692327
0.19088083880585738,0.01153882846021521
0.19142541572734761,0.011352894274831594
0.1917389600154784,0.008796972921074508
0.19491565872417094,0.006752351859952754
0.19857092503053675,0.005543948849666691
0.19861218085792243,0.004657929839143949
0.19888446931866743,0.0036467298230961733
0.1989092228150987,0.0023208369259266172
0.1989339763115302,0.001401664983137163
0.199528047971677,0.000583468990166125
0.19956930379906268,0.0005001846580536817
0.24789598241766497,0.0
