accuracy,unfairness,accuracy_test,unfairness_test,epsilon
0.6706335144665505,0.2020832964452406,0.6620523934998246,0.2079823615899618,0.0
0.6706335144665505,0.2020832964452406,0.6620523934998246,0.2079823615899618,0.1
0.6706335144665505,0.2020832964452406,0.6620523934998246,0.2079823615899618,0.3
0.6706335144665505,0.2020832964452406,0.6620523934998246,0.2079823615899618,0.4
0.6706335144665505,0.2020832964452406,0.6620523934998246,0.2079823615899618,0.5
0.6681680258120173,0.19606197991401716,0.6586377330323661,0.2093578752612088,0.6
0.66058193021679,0.1477981884804967,0.6497249026502513,0.16494591829963384,0.7
0.6400055473944273,0.09695597580922607,0.6256384614692843,0.13007680242714043,0.8
0.6063907871894298,0.04521858167562577,0.58884628182415,0.07141840530124244,0.9
0.5893698840992412,0.022149849056786984,0.5797471154797341,0.06414798757328458,0.95
0.5892276365885727,0.019971098793855446,0.580315835858881,0.060242087098671494,0.951
0.5883743538201441,0.01938598972307521,0.5782285493313668,0.05783217507769291,0.952
0.5883743538201441,0.01938598972307521,0.5782285493313668,0.05783217507769291,0.953
0.5878529032394378,0.019317791304713814,0.5774695360486344,0.051335826283505845,0.954
0.5877580940429458,0.018887133026948423,0.5780387960106836,0.05392115318367202,0.955
0.5873787673478297,0.018739323710868748,0.5772805021718213,0.052074638477028055,0.956
0.5873787673478297,0.01828555927242531,0.578986663309262,0.05275206586073854,0.957
0.5873313627495836,0.017739595008084797,0.5795559232713112,0.05224354507154414,0.958
0.5869521259636155,0.017447459467171623,0.5780378967058463,0.04790555260257795,0.959
0.5869521259636155,0.017447459467171623,0.5780378967058463,0.04790555260257795,0.96
0.5869521259636155,0.017447459467171623,0.5780378967058463,0.04790555260257795,0.961
0.5862882930085186,0.01725918691525114,0.5780378967058463,0.050488706723894536,0.962
0.5850557846927653,0.01655256740450371,0.5776574907596428,0.051401887066229876,0.963
0.5847712896714281,0.015845237004476324,0.5770887703804959,0.05150489215698817,0.964
0.5849609080644123,0.015512314630717755,0.5789863035873271,0.055938255282723094,0.965
0.5851505264573964,0.015451869423895792,0.5789863035873271,0.055318673047262755,0.966
0.5847238850731821,0.015224273303446566,0.5787965502666439,0.055031316725423676,0.967
0.5844868058887345,0.014519291233686735,0.5787965502666439,0.05572297087091284,0.968
0.5839653553080282,0.013551198486378011,0.5772785237011789,0.052476087498139354,0.969
0.583538713923814,0.013220917512479436,0.5767092637391296,0.05223360076808246,0.97
0.5831593872286976,0.012377443621949388,0.5757613964405514,0.05161319553229261,0.971
0.5831593872286976,0.012377443621949388,0.5757613964405514,0.05161319553229261,0.972
0.5823532730470019,0.010499873019400368,0.5751926760614045,0.04956467945691102,0.973
0.5817844178680496,0.010025436015938893,0.574433662778672,0.04903483640501505,0.974
0.5806938536195906,0.010006280069070195,0.5729170751009469,0.045902863913166385,0.975
0.5803619427613639,0.00962646078206173,0.569694326285781,0.04531409108451499,0.976
0.5803619427613639,0.00962646078206173,0.569694326285781,0.04531409108451499,0.977
0.5801723243683797,0.008541883564405961,0.5679865463996331,0.0393082740074094,0.978
0.5793190753158818,0.008161830171627783,0.5700707752907002,0.04102674160649333,0.979
0.5771379468189638,0.008015820884636298,0.5691229079921222,0.04512419626251222,0.98
0.5769956993082952,0.0076765428262071805,0.5659001591769561,0.04331220103497705,0.981
0.5760949220324727,0.005216364666213625,0.5676065001753644,0.04178474165333933,0.982
0.5758104270111356,0.00513898551130758,0.5676065001753644,0.03853998203927015,0.983
0.5759052586849147,0.004962740528830394,0.5674169267156488,0.0415173161801088,0.984
0.5759052586849147,0.004962740528830394,0.5674169267156488,0.0415173161801088,0.985
0.5750043577840137,0.004338055086939167,0.5666586328767863,0.03488462812978509,0.986
0.5750043577840137,0.004338055086939167,0.5666586328767863,0.03488462812978509,0.987
0.5741510750155852,0.004115403262662088,0.5619147998597084,0.03655308250799162,0.988
0.5729659600594343,0.003898470993213443,0.5626738131424409,0.03568909622299491,0.989
0.572207486487498,0.0038624485581816607,0.5632430731044902,0.030084986603314157,0.99
0.5705953367946107,0.003315479253729195,0.5611577650476182,0.030777265002607947,0.991
0.5696472335910465,0.002351092469323528,0.5602089984442026,0.03189989313008786,0.992
0.5695524019172676,0.002044475347912823,0.5598298515247713,0.03159806659271979,0.993
0.5692679743277914,0.0019027821111988169,0.5603991114868206,0.02940693118586667,0.994
0.568224938302657,0.0014609632903627434,0.5566049443779958,0.027179008124604775,0.995
0.5668972948697503,0.0010817607802387052,0.557552811676574,0.028119458871926878,0.996
0.5668972948697503,0.0010817607802387052,0.557552811676574,0.028119458871926878,0.997
0.5625824424741603,0.0008235154032704029,0.550159446747664,0.02553557975852811,0.998
0.5551860776583522,0.00032568885491834204,0.5454206498376755,0.029295253318626802,0.999
0.5291101995072754,0.0,0.5291047420344074,0.0,1.0
