accuracy,unfairness,accuracy_train,unfairness_train,epsilon,strategy
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.0,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.1,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.3,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.5,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.7,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.9,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.91,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.92,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.93,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.94,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.95,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.9520000000000001,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.9540000000000001,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.956,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.958,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.961,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.963,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.965,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.9670000000000001,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.9690000000000001,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.971,BFS original
0.8153433623946101,0.02009315922731316,0.8165595363218102,0.018103582270517404,0.973,BFS original
0.8156087317002273,0.0193550084891624,0.8165005697116532,0.013177883658763536,0.975,BFS original
0.8156087317002273,0.0193550084891624,0.8165005697116532,0.013177883658763536,0.977,BFS original
0.8156087317002273,0.0193550084891624,0.8165005697116532,0.013177883658763536,0.9790000000000001,BFS original
0.8155497433581178,0.022408651450810238,0.8160878020822773,0.008897402042616376,0.982,BFS original
0.8157266388432236,0.03423888728815498,0.8165153189705441,0.007594925822127107,0.9840000000000001,BFS original
0.8156087143149217,0.036233256871251084,0.8162720727390178,0.0071839123805114815,0.986,BFS original
