accuracy,unfairness,accuracy_train,unfairness_train,epsilon,strategy
0.8153433623946101,0.2194185559632782,0.8165595363218102,0.2243925263862777,0.0,BFS original
0.8153433623946101,0.2194185559632782,0.8165595363218102,0.2243925263862777,0.1,BFS original
0.8153433623946101,0.2194185559632782,0.8165595363218102,0.2243925263862777,0.3,BFS original
0.8153433623946101,0.2194185559632782,0.8165595363218102,0.2243925263862777,0.5,BFS original
0.8153433623946101,0.2194185559632782,0.8165595363218102,0.2243925263862777,0.7,BFS original
0.8123950362170687,0.08934216952544119,0.8130436035648806,0.08123094416054685,0.9,BFS original
0.8120412495931838,0.06397920457907033,0.8127929913968822,0.06470104611518304,0.91,BFS original
0.8117169093307629,0.043072833160290216,0.8122917752105477,0.05018031475149833,0.92,BFS original
0.8117169093307629,0.043072833160290216,0.8122917752105477,0.05018031475149833,0.93,BFS original
0.8117169093307629,0.043072833160290216,0.8122917752105477,0.05018031475149833,0.94,BFS original
0.8112157387781329,0.04301980748909793,0.8116947168219306,0.042809679406982916,0.95,BFS original
0.8112452242565347,0.04339032301001726,0.8116726043431217,0.040248025070817116,0.9520000000000001,BFS original
0.8108324884074782,0.04410277815374149,0.8109944633340185,0.03831175490116177,0.9540000000000001,BFS original
0.8108324884074782,0.04410277815374149,0.8109944633340185,0.03831175490116177,0.956,BFS original
0.8105671582187991,0.04240645667617413,0.8106037951439916,0.03662420925569878,0.958,BFS original
0.810390271426346,0.0439043401017684,0.8104490020875659,0.03610018921553442,0.961,BFS original
0.8090045495606386,0.042294061501873766,0.8091885655315068,0.035145307987863715,0.963,BFS original
0.8074715611169989,0.04206901246252202,0.8074416185831381,0.030834754301137645,0.965,BFS original
0.807353636588697,0.041185327730119965,0.8072794544287873,0.02977511854121775,0.9670000000000001,BFS original
0.8066754705854535,0.044049438528781404,0.8066603050221388,0.028672678420013288,0.9690000000000001,BFS original
0.8040515542115555,0.04450587595848028,0.8045890460643934,0.027031195564847718,0.971,BFS original
0.8036387792455612,0.0448311549476967,0.8042942081238109,0.0240351835039887,0.973,BFS original
0.8024298746310838,0.04338583844444442,0.8031443592257496,0.023233685777460544,0.975,BFS original
0.8017517129741669,0.03173130947311662,0.8022082583130883,0.021211126355384025,0.977,BFS original
0.8004248707924082,0.04548742354156028,0.7999674996899258,0.018272054050627685,0.9790000000000001,BFS original
0.7968279727481857,0.04373466196582256,0.7978888959848299,0.013294539102430858,0.982,BFS original
0.7956190681337084,0.03695132132988528,0.7963041683368608,0.011656789022910142,0.9840000000000001,BFS original
0.7955600059040498,0.03937164856676885,0.7953901837061841,0.00984126931104692,0.986,BFS original
0.7960022054998763,0.03870085787329212,0.7948742193475804,0.008394077644968157,0.988,BFS original
0.795029184712614,0.052864883191065665,0.7943435198561672,0.007190243680232998,0.99,BFS original
0.8136333133054612,0.19112450417496013,0.8147462935002929,0.19632629071054025,0.0,Curious
0.8136333133054612,0.19112450417496013,0.8147462935002929,0.19632629071054025,0.1,Curious
0.8136333133054612,0.19112450417496013,0.8147462935002929,0.19632629071054025,0.3,Curious
0.8136333133054612,0.19112450417496013,0.8147462935002929,0.19632629071054025,0.5,Curious
0.8136333133054612,0.19112450417496013,0.8147462935002929,0.19632629071054025,0.7,Curious
0.8128372618908536,0.06869508168559788,0.8133237142506605,0.07088389683241905,0.9,Curious
0.8128667473692556,0.06919437513825921,0.8133237142506605,0.06982401940583279,0.91,Curious
0.8123949797148254,0.04309634313449755,0.8129551729371794,0.043590757627957215,0.92,Curious
0.8123949797148254,0.04309634313449755,0.8129551729371794,0.043590757627957215,0.93,Curious
0.8123949797148254,0.04309634313449755,0.8129551729371794,0.043590757627957215,0.94,Curious
0.8124244651932273,0.04361123675151881,0.8129551729371794,0.04242342759027362,0.95,Curious
0.8124244651932273,0.04361123675151881,0.8129551729371794,0.04242342759027362,0.9520000000000001,Curious
0.8124244651932273,0.04361123675151881,0.8129404307413294,0.04215919177123402,0.9540000000000001,Curious
0.8121001814330497,0.04198864704881407,0.8126382168130245,0.036738107665812716,0.956,Curious
0.8119232946405971,0.0404187413509991,0.8123360017980981,0.03661241833040736,0.958,Curious
0.8108914550179556,0.04356520870869747,0.8114588411450188,0.034347152771867284,0.961,Curious
0.8113041952133386,0.04366481664720423,0.8112966769906679,0.03264299235893105,0.963,Curious
0.8102133933265462,0.044968932360396806,0.8105227117085392,0.031611836309776375,0.965,Curious
0.8102133933265462,0.044968932360396806,0.8105227117085392,0.031611836309776375,0.9670000000000001,Curious
0.8102428788049479,0.04218047082193528,0.8105227111652283,0.030263949292653768,0.9690000000000001,Curious
0.8092110782992442,0.03958822888916462,0.8091811737877705,0.027351162988098743,0.971,Curious
0.8070294658330065,0.043685920044405836,0.8073531409590509,0.023832123466330745,0.973,Curious
0.8057912495931838,0.04858017358808305,0.8053924302692682,0.021077565496736318,0.975,Curious
0.8053784528955574,0.047588122713679216,0.8053998010955379,0.02027552904889072,0.977,Curious
0.8044939233141122,0.03869770877759919,0.8043236561136862,0.017460943089053042,0.9790000000000001,Curious
0.8020761140851574,0.034209229016940235,0.8020386999701025,0.015921800719606232,0.982,Curious
0.8006608111218668,0.03010319496717921,0.8007856595042661,0.014676987936676444,0.9840000000000001,Curious
0.7979482036111366,0.034415330605551284,0.7979626216334726,0.012623906057414546,0.986,Curious
0.7952064583281176,0.02871524719750058,0.7952795629062261,0.009368080449851823,0.988,Curious
0.7919926933037365,0.02312861163648814,0.7920289769067936,0.0068761740988822154,0.99,Curious
