accuracy,unfairness
0.83025,0.051354775065619786
0.8302000000000002,0.05208344201487329
0.8301999999999999,0.0519015646216235
0.83015,0.052424866325567435
0.8303499999999999,0.05338718816379582
0.83055,0.05297661679126926
0.8305999999999999,0.05310792780201083
0.8304500000000001,0.05423859830951787
0.83065,0.05371331861183028
