error,unfairness
0.3293664855334495,0.0806625240094276
0.3442061589789287,0.045328246221289656
0.34505950917921824,0.045079596141245924
0.34605502821967193,0.044322252605032975
0.34610244405656143,0.043937942790264084
0.34629206244954547,0.043353572044260845
0.34742986271659815,0.039137808050427145
0.34776177357482485,0.0389888091791649
0.34842559529127815,0.03823564704506015
0.34847301112816764,0.03797925189306521
0.34856784280194675,0.0378676863728159
0.3511757138308703,0.03682783191759322
0.3577176158206833,0.033856412370848445
0.3584288533740263,0.03296734301179194
0.3592823384380376,0.03252484292231635
0.360135823502049,0.03220983083576878
0.36573089225501243,0.03135274725720072
0.36682151269668883,0.026159636364173577
0.36829121258332465,0.025087704146786093
0.36867053927844085,0.024842984122809143
0.36871795511533034,0.024654830369404124
0.36947660850556274,0.02423273479923498
0.3702352057025775,0.02341699200752234
0.3704248465728488,0.020934802712639256
0.3723686036805882,0.019894593824360585
0.37293759372326263,0.019169380377656718
0.37431242822018884,0.017851391811019402
0.3743598890116523,0.016833132594956335
0.3750237107281056,0.01590684089629992
0.37620896054797826,0.015558287432129104
0.3772519066639649,0.012699863847933934
0.3776786491959706,0.012599104279509898
0.37957483312581186,0.01173841766850372
0.3814712305898793,0.010051451830887514
0.3817082535811094,0.00977021619012739
0.38365221298443186,0.008943175275606795
0.38516936242388766,0.007362582099068505
0.38559610495589336,0.00704942844833103
0.3930403913475482,0.006185672685920229
0.3931353129304751,0.00409934079577976
0.39906091018851586,0.0023018236765262267
0.40029366575442593,0.002084554247639492
0.4007677454528167,0.0012688409395420041
0.4040390898002455,0.00013392873304685082
0.47088980049272455,0.0
