accuracy,unfairness,accuracy_test,unfairness_test,epsilon
0.8235502678429072,0.23812037252388324,0.8213140259396463,0.245455793658134,0.0
0.8235502678429072,0.23812037252388324,0.8213140259396463,0.245455793658134,0.1
0.8235502678429072,0.23812037252388324,0.8213140259396463,0.245455793658134,0.3
0.8235502678429072,0.23812037252388324,0.8213140259396463,0.245455793658134,0.4
0.8235502678429072,0.23812037252388324,0.8213140259396463,0.245455793658134,0.5
0.8235502678429072,0.23812037252388324,0.8213140259396463,0.245455793658134,0.6
0.8235502678429072,0.23812037252388324,0.8213140259396463,0.245455793658134,0.7
0.8215700007229982,0.1397017709334254,0.817188384624896,0.14686055327482747,0.8
0.8207531567856238,0.086002027849809,0.8207531060087359,0.08724767771385336,0.9
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.95
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.951
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.952
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.953
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.954
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.955
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.956
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.957
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.958
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.959
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.96
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.961
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.962
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.963
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.964
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.965
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.966
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.967
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.968
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.969
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.97
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.971
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.972
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.973
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.974
0.8198950423838951,0.014676023031882712,0.8198949875182271,0.04195610042326368,0.975
0.8191029304980912,0.01055307163281254,0.8194659446139365,0.03691901755090528,0.976
0.8186986400690482,0.0063479346663898985,0.8174854197748542,0.03146266694660791,0.977
0.8186986400690482,0.0063479346663898985,0.8174854197748542,0.03146266694660791,0.978
0.8186986400690482,0.0063479346663898985,0.8174854197748542,0.03146266694660791,0.979
0.8186986400690482,0.0063479346663898985,0.8174854197748542,0.03146266694660791,0.98
0.8186986400690482,0.0063479346663898985,0.8174854197748542,0.03146266694660791,0.981
0.8186986400690482,0.0063479346663898985,0.8174854197748542,0.03146266694660791,0.982
0.8186986400690482,0.0063479346663898985,0.8174854197748542,0.03146266694660791,0.983
0.8178570211903817,0.005215151782942606,0.8172543966725441,0.03789151684654155,0.984
0.8178570211903817,0.005215151782942606,0.8172543966725441,0.03789151684654155,0.985
0.8178570211903817,0.005215151782942606,0.8172543966725441,0.03789151684654155,0.986
0.8178570211903817,0.005215151782942606,0.8172543966725441,0.03789151684654155,0.987
0.8178570211903817,0.005215151782942606,0.8172543966725441,0.03789151684654155,0.988
0.8177827607010876,0.004744276303347217,0.8171553867715537,0.03871163713084991,0.989
0.8177827607010876,0.004744276303347217,0.8171553867715537,0.03871163713084991,0.99
0.8177827607010876,0.004744276303347217,0.8171553867715537,0.03871163713084991,0.991
0.8173867047581856,0.003480656425564188,0.8167263438672634,0.03989457092080426,0.992
0.8173867047581856,0.003480656425564188,0.8167263438672634,0.03989457092080426,0.993
0.8173867047581856,0.003480656425564188,0.8167263438672634,0.03989457092080426,0.994
0.8173867047581856,0.003480656425564188,0.8167263438672634,0.03989457092080426,0.995
0.8165368347140418,0.0032930778325435785,0.8160662778606629,0.029792352255183598,0.996
0.8151506389138851,0.0017409699019491631,0.8152411953524119,0.022707452811216645,0.997
0.814903107013123,0.0009561555921166143,0.8150431592094677,0.023834812815621963,0.998
0.8132033669248356,0.0004991545772751182,0.8132279776913158,0.019075596556682894,0.999
0.752104017582335,0.0,0.7521038337535686,0.0,1.0
