error,unfairness
0.3288493394605969,0.1880170969827674
0.35444607318542776,0.04689608220884804
0.3561536732106082,0.04477243061668578
0.3703704236625087,0.04186186188811328
0.4253778429274171,0.03681693017140253
0.42708256517711807,0.027919422656747427
0.42480768366053046,0.04168152723195678
