error,unfairness
0.32732811028615727,0.21187578817968858
0.33249596448408847,0.19272280656463792
0.3566279506637037,0.09780180234809419
0.38237208653620625,0.047007885328165896
0.38678146716220096,0.04544484188866236
0.38697113050975906,0.045034322561002815
0.38967383321246174,0.044255101781782026
0.3918071862358985,0.04269467917455624
0.3919020179096775,0.041085835762980846
0.3932296613425842,0.040450013252158336
0.3934193246901422,0.0402744380015954
0.39526823888545926,0.03859139654808883
0.4004839809433066,0.035369554616517154
0.4005788126170856,0.0350747814894253
0.4008158918015332,0.034808772328677295
0.40114775770518585,0.03299447040630048
0.4013847806964159,0.03227948525001405
0.4017166128841382,0.03015505429402012
0.4021907712530334,0.02784455742915105
0.4023803896460175,0.02735961097532199
0.4026648846673546,0.026931833267856132
0.40328122311505754,0.025197754934591123
0.4042293600345521,0.0236519679433174
0.4043241917083311,0.023486747720638267
0.4043716075452206,0.02290272414799257
0.41328449243644916,0.019781732070591085
0.4133793016329411,0.019355849607933507
0.4142327866969525,0.019101520603604503
0.4155129580997522,0.015974057068570423
0.416840354282502,0.01067337197659216
0.4170774334669496,0.0105748841558308
0.4176464235096239,0.010257099855663842
0.4178360868571819,0.009991090694915827
0.41954305698520467,0.009114010101054504
0.41992238368032075,0.007917659212880767
0.42139227462389584,0.006804562569928086
0.4221033435975864,0.005097924088183536
0.4236206503780511,0.004056257421516862
0.4256116772203148,0.003275321631574146
0.425848700211545,0.002649626884929768
0.42618061106977156,0.0023341437020703458
0.4265599377648879,0.0018203030466200753
0.4273185462005461,0.0008968603117827878
0.4279822780078516,0.0005410482847005959
0.47088980049272455,0.0
