error,unfairness
0.1712185296668205,0.1903294517079618
0.17147431579661132,0.1850605050893965
0.17918909731024257,0.04640647486051119
0.17984919088880713,0.03915198730646978
0.18053403830419756,0.03551554758367936
0.18131789902452433,0.03030099016408745
0.1813509023248544,0.03016394385620258
0.18205222143568367,0.027746103859384984
0.18208522609759226,0.027490676017750237
0.1827535708416338,0.021501881226250675
0.18286908715831363,0.020639658870567068
0.18351267295960993,0.018099873366331454
0.18403247596099193,0.017372124296530633
0.18471732269559316,0.015479702415927
0.1852123926242205,0.014834520176631494
0.1852949066617542,0.013424841322998237
0.18583948358324442,0.011438677678882025
0.18588899057610708,0.010354525865420095
0.18597974863083078,0.009856165534558503
0.18626854520923852,0.005699757855270815
0.18627680045945105,0.004442870520557518
0.18656558240089038,0.004281610612030607
0.19663200870811115,0.0029678695497859842
0.19672277050717568,0.0020115544410592044
0.19710229995110584,0.0006674505778294426
0.24789598241766497,0.0
