parameter,metric,acc_train,acc_test,unfairness_train,unfairness_test
0.9653061224489795,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9663265306122448,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9673469387755101,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9683673469387755,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9693877551020408,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9704081632653061,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9714285714285714,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9724489795918367,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9734693877551021,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9744897959183674,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9755102040816326,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9765306122448979,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9775510204081632,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9785714285714285,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9795918367346939,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9806122448979592,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9816326530612245,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9826530612244898,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9836734693877551,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9846938775510204,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.9857142857142857,2,0.806521882632517,0.8071562583757705,0.008984489318115352,0.03354488648606302
0.986734693877551,2,0.806521882632517,0.8071562583757705,0.008984489318115352,0.03354488648606302
0.9877551020408163,2,0.806521882632517,0.8071562583757705,0.008984489318115352,0.03354488648606302
0.9887755102040816,2,0.806521882632517,0.8071562583757705,0.008984489318115352,0.03354488648606302
0.9897959183673469,2,0.806521882632517,0.8071562583757705,0.008984489318115352,0.03354488648606302
0.9908163265306122,2,0.806521882632517,0.8071562583757705,0.008984489318115352,0.03354488648606302
0.9918367346938776,2,0.8021321539375537,0.8033369069954436,0.007337193975029188,0.03184281842818437
0.9928571428571429,2,0.8013070169648162,0.802599839185205,0.0056189433203021055,0.026529108327192352
0.9938775510204082,2,0.8013070169648162,0.802599839185205,0.0056189433203021055,0.026529108327192352
0.9948979591836735,2,0.8010759786124496,0.8039399624765479,0.002568065292321342,0.05010736967149443
0.9959183673469387,2,0.8010759786124496,0.8039399624765479,0.002568065292321342,0.05010736967149443
0.996938775510204,2,0.8010759786124496,0.8039399624765479,0.002568065292321342,0.05010736967149443
0.9979591836734694,2,0.7938147732523599,0.7965692843741624,0.00019383601473144108,0.022045855379188684
0.9989795918367347,2,0.7938147732523599,0.7965692843741624,0.00019383601473144108,0.022045855379188684
1.0,2,0.7521618588685722,0.7521441972661485,0.0,0.0
0.95,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9510204081632653,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9520408163265306,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9530612244897959,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9540816326530612,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9551020408163264,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9561224489795918,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9571428571428571,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9581632653061224,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9591836734693877,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.960204081632653,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9612244897959183,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9622448979591837,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.963265306122449,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9642857142857143,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9653061224489795,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9663265306122448,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9673469387755101,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9683673469387755,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9693877551020408,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9704081632653061,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9714285714285714,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9724489795918367,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9734693877551021,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9744897959183674,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9755102040816326,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9765306122448979,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9775510204081632,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9785714285714285,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9795918367346939,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9806122448979592,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9816326530612245,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9826530612244898,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9836734693877551,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9846938775510204,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.9857142857142857,3,0.8127599181464124,0.8131198070222461,0.013951111582534051,0.020571046365541218
0.986734693877551,3,0.8122648359627698,0.8123827392120075,0.007190911474253485,0.011093634265413866
0.9877551020408163,3,0.8122648359627698,0.8123827392120075,0.007190911474253485,0.011093634265413866
0.9887755102040816,3,0.8122648359627698,0.8123827392120075,0.007190911474253485,0.011093634265413866
0.9897959183673469,3,0.8122648359627698,0.8123827392120075,0.007190911474253485,0.011093634265413866
0.9908163265306122,3,0.8122648359627698,0.8123827392120075,0.007190911474253485,0.011093634265413866
0.9918367346938776,3,0.8122648359627698,0.8123827392120075,0.007190911474253485,0.011093634265413866
0.9928571428571429,3,0.8117367483002178,0.813588850174216,0.0030662867441133713,0.002270412123223914
0.9938775510204082,3,0.8117367483002178,0.813588850174216,0.0030662867441133713,0.002270412123223914
0.9948979591836735,3,0.8117367483002178,0.813588850174216,0.0030662867441133713,0.002270412123223914
0.9959183673469387,3,0.8117367483002178,0.813588850174216,0.0030662867441133713,0.002270412123223914
0.996938775510204,3,0.8116047263845798,0.8116456714017689,0.0009571010501435058,0.005876094199594038
0.9979591836734694,3,0.8116047263845798,0.8116456714017689,0.0009571010501435058,0.005876094199594038
0.9989795918367347,3,0.8116047263845798,0.8116456714017689,0.0009571010501435058,0.005876094199594038
1.0,3,0.7521618588685722,0.7521441972661485,0.0,0.0
0.95,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9510204081632653,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9520408163265306,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9530612244897959,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9540816326530612,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9551020408163264,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9561224489795918,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9571428571428571,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9581632653061224,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9591836734693877,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.960204081632653,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9612244897959183,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9622448979591837,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.963265306122449,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9642857142857143,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9653061224489795,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9663265306122448,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9673469387755101,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9683673469387755,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9693877551020408,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9704081632653061,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9714285714285714,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9724489795918367,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9734693877551021,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9744897959183674,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9755102040816326,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9765306122448979,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9775510204081632,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9785714285714285,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9795918367346939,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9806122448979592,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9816326530612245,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9826530612244898,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9836734693877551,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9846938775510204,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9857142857142857,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.986734693877551,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9877551020408163,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9887755102040816,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9897959183673469,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9908163265306122,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9918367346938776,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9928571428571429,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9938775510204082,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9948979591836735,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9959183673469387,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.996938775510204,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9979591836734694,4,0.8127599181464124,0.8131198070222461,0.0011016753875626728,0.03597553194791392
0.9989795918367347,4,0.8087332497194535,0.8105065666041276,0.0005129938827581615,0.03454543155348688
1.0,4,0.7521618588685722,0.7521441972661485,0.0,0.0
