accuracy,unfairness,accuracy_test,unfairness_test,epsilon,strategy
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.0,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.1,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.3,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.4,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.5,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.6,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.7,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.8,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.9,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.95,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.951,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.9520000000000001,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.953,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.9540000000000001,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.955,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.956,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.9570000000000001,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.958,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.9590000000000001,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.96,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.961,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.9620000000000001,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.963,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.9640000000000001,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.965,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.966,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.9670000000000001,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.968,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.9690000000000001,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.97,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.971,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.972,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.973,BFS original
0.8223868531702381,0.0043906748572829475,0.8223043155941274,0.011301559193836,0.9740000000000001,BFS original
