error,unfairness
0.33718944677889806,0.1567336372336022
0.3399392731137596,0.14617755663855592
0.3754980713925836,0.09644977799203207
0.39797096406544896,0.046461104075898846
0.4088284040081047,0.021894643792053876
0.409302562377,0.021671705975099133
0.40987141755595236,0.021472321608050876
0.4100610359489365,0.021400823092422232
0.41048773352636825,0.01949032520023891
0.4121471192378492,0.0189161678535288
0.41271605308730597,0.016437681043221453
0.41319021145620105,0.016209727443353788
0.41342723444743124,0.015875840082728947
0.4150393167084576,0.014663872855108806
0.41532380049115125,0.012655184049222588
0.41584525107185755,0.011977237109857295
0.41641424111453174,0.011511556373256727
0.41665132029897944,0.01117845859473029
0.41703064699409553,0.009745247786789415
0.4182158630980377,0.008902564367280284
0.41935364088780336,0.008082134705865291
0.41944847256158246,0.008041479247225015
0.4219610398937004,0.0068779983221444714
0.4222928720814225,0.006795812471639293
0.4234308971213452,0.005920500198729581
0.4256119581864021,0.004855999792563383
0.429167730123307,0.003896821856128008
0.42992633855896534,0.0034262792304293327
0.4310168128982764,0.0027974721547791167
0.4330078734564706,0.0019123532930647405
0.4331027051302496,0.0018165367532826811
0.4333872001515868,0.0016398697926254175
0.4336716951729239,0.0013769502744769742
0.4341458535418191,0.0009372550372855435
0.43732272585206045,0.0007096277368886447
0.4446243264259506,0.0002999869555554271
0.47088980049272455,0.0
