accuracy,unfairness
0.6679309693606842,0.20978337548277018
0.6639486676798835,0.19821180568329194
0.6478270097214853,0.16630672364314497
0.6311369911058752,0.13040597281638533
0.6189978146892452,0.11215069140377158
0.5933937066647481,0.07375436836819396
0.5619212748545375,0.04530738525751412
0.5448535482072357,0.0068790908589621
0.5315828664442386,0.02490382742147217
0.535563549376332,0.03744855336624816
0.538217577812351,0.03818886306156668
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
0.5378380711709848,0.038821774453971745
