accuracy,unfairness,accuracy_test,unfairness_test,epsilon
0.6628105532211019,0.19229302084958513,0.6614809752061656,0.19588182021879338,0.0
0.6628105532211019,0.19229302084958513,0.6614809752061656,0.19588182021879338,0.1
0.6628105532211019,0.19229302084958513,0.6614809752061656,0.19588182021879338,0.3
0.6628105532211019,0.19229302084958513,0.6614809752061656,0.19588182021879338,0.4
0.6628105532211019,0.19229302084958513,0.6614809752061656,0.19588182021879338,0.5
0.6628105532211019,0.19229302084958513,0.6614809752061656,0.19588182021879338,0.6
0.6628105532211019,0.19229302084958513,0.6614809752061656,0.19588182021879338,0.7
0.6626683057104333,0.19062167533167082,0.6601539609881562,0.19460566933218154,0.8
0.6093304342128583,0.09421197136045015,0.5947271958775866,0.1090586359140944,0.9
0.5939215347131915,0.047952781633953785,0.5818302652049965,0.06482058297934129,0.95
0.5936844892446744,0.04639897004087884,0.5854332401053985,0.06822770746433503,0.951
0.5935896575708954,0.046284236741679995,0.585243666645683,0.0671227883138852,0.952
0.5934948258971163,0.046012886371220384,0.5850540931859672,0.06758150391021547,0.953
0.5922148343126126,0.04471410403397512,0.5848646995872191,0.06637395787062306,0.954
0.5922148343126126,0.04471410403397512,0.5848646995872191,0.06637395787062306,0.955
0.5902235040269745,0.040672908361686584,0.5852436666456828,0.06001084946769915,0.956
0.5896546938025962,0.03929295937668202,0.5825876597390217,0.06360071223469717,0.957
0.5894650304550382,0.03870837486370088,0.5822085128195904,0.06373632605396767,0.958
0.5894650304550382,0.037931226441505275,0.5822085128195904,0.06220883859376203,0.959
0.58927536710748,0.037698148809609686,0.5822085128195904,0.061573917958841394,0.96
0.5881847916203775,0.03658483074578511,0.578985943865392,0.059705264630682285,0.961
0.5879477686291474,0.03533250248285721,0.5799339910249377,0.05911134360746447,0.962
0.5877581614748066,0.03484356082213006,0.5814503988416954,0.06144209233678101,0.963
0.5871891714321325,0.034258653870999425,0.5782276500265294,0.059477179154382664,0.964
0.5874262393779366,0.03272033436997875,0.5763311959855032,0.047736662534816066,0.965
0.5873314077041576,0.032626708907045686,0.5770894898243658,0.04677307710064239,0.966
0.5869521372022588,0.03200841111667241,0.57614144266482,0.04681216330523209,0.967
0.5862409558421334,0.030620424571104872,0.5740555950250458,0.04856355931554514,0.968
0.5849607732006904,0.02965762270696064,0.5717801739255555,0.043025475314989535,0.969
0.5849133573638008,0.02803733251359879,0.5734863350629964,0.037874373360075576,0.97
0.5847712110009237,0.027041921002360764,0.572158961123052,0.04091558236386254,0.971
0.5831593759900542,0.026314678611519204,0.571022239808628,0.042202756413612805,0.972
0.5827800492949381,0.02453609597571411,0.5732971213252156,0.04030394694411381,0.973
0.5820215757230016,0.024157662398316043,0.5725381080424832,0.039940234490005874,0.974
0.5807890561686049,0.02335847246936142,0.5713995881183844,0.03776029681163987,0.975
0.5807415728998543,0.022943407633204828,0.5708321267660098,0.03851048747741711,0.976
0.5792718392972881,0.021539369524642932,0.5704513610978713,0.038895394286548736,0.977
0.5781338592119396,0.020600278936859433,0.571209654936734,0.04923480251949555,0.978
0.5777071391572208,0.020165123089432174,0.5704510013759364,0.04547944147062609,0.979
0.5769011261233165,0.019292585014257447,0.5691229079921222,0.03788305793398357,0.98
0.5763322259897901,0.018223909817375906,0.5668473070316645,0.03766001675293068,0.981
0.5744357049006442,0.01658771637743329,0.5691263253505041,0.029716117705433726,0.982
0.5742934911059061,0.016388753266951724,0.5687468187091379,0.02990177845606623,0.983
0.5723024080704249,0.01271227955331527,0.5636232991897263,0.034863943387464555,0.984
0.5719704972121983,0.012479791585804223,0.5628650053508638,0.03348345633922507,0.985
0.5717808338646402,0.012175366611932619,0.563812872649442,0.036249600799180604,0.986
0.5710221804744079,0.011653273749264021,0.565329460327167,0.03228135986545642,0.987
0.5710221804744079,0.011294172675787523,0.5647607399480201,0.03242701812876173,0.988
0.5695050085576652,0.01041720238023377,0.5609669325611303,0.02392267856076483,0.989
0.5672768463377362,0.008766089765295183,0.5626770506398554,0.023708225637351678,0.99
0.5663759679141224,0.006926643046590475,0.5634360639225878,0.02286879832633284,0.991
0.5656174606262554,0.0060143360150753,0.5641929188737106,0.0268140980427163,0.992
0.5648114588309945,0.004848100313997725,0.5571751036448825,0.03710666494678203,0.993
0.5648114588309945,0.004848100313997725,0.5571751036448825,0.03710666494678203,0.994
0.5621564304539817,0.0037312973613644828,0.5566058436828332,0.024430412215253678,0.995
0.561919351269534,0.003225021384013721,0.555657976384255,0.02526410372716249,0.996
0.5608289331234404,0.002379266585402273,0.5581254889970053,0.0326980749872267,0.997
0.5599280996544004,0.0009436316424118144,0.5492072627858666,0.02806826429747463,0.998
0.5598332679806215,0.000550074484661664,0.5492072627858666,0.02806826429747463,0.999
0.5291101995072754,0.0,0.5291047420344074,0.0,1.0
