accuracy,unfairness,accuracy_test,unfairness_test,epsilon
0.6624787210333797,0.12935028176505298,0.6599629486407006,0.12935340558038017,0.0
0.6624787210333797,0.12935028176505298,0.6599629486407006,0.12935340558038017,0.1
0.6624787210333797,0.12935028176505298,0.6599629486407006,0.12935340558038017,0.3
0.6624787210333797,0.12935028176505298,0.6599629486407006,0.12935340558038017,0.4
0.6624787210333797,0.12935028176505298,0.6599629486407006,0.12935340558038017,0.5
0.6624787210333797,0.12935028176505298,0.6599629486407006,0.12935340558038017,0.6
0.6624787210333797,0.12935028176505298,0.6599629486407006,0.12935340558038017,0.7
0.6624787210333797,0.12935028176505298,0.6599629486407006,0.12935340558038017,0.8
0.6520477988498597,0.09806343498240803,0.6447931149221652,0.1222356289172913,0.9
0.6104685042073548,0.043299540588691315,0.6013635259944063,0.054375286486795904,0.95
0.6104685042073548,0.043299540588691315,0.6013635259944063,0.054375286486795904,0.951
0.6104685042073548,0.043299540588691315,0.6013635259944063,0.054375286486795904,0.952
0.6104685042073548,0.04264694421322243,0.6034488340512784,0.05294426813137372,0.953
0.6105159088056007,0.04247944002561774,0.6034488340512784,0.05294426813137372,0.954
0.6102314812161247,0.04130885466814048,0.6038283406926446,0.04955216585278829,0.955
0.6101840653792351,0.04097524332535483,0.6040179141523603,0.04891318821700554,0.956
0.6101840653792351,0.04097524332535483,0.6040179141523603,0.04891318821700554,0.957
0.610089233705456,0.040747960326796916,0.604207487612076,0.05019114348857103,0.958
0.6095677606474628,0.040232672179665384,0.6040184537352626,0.04727792846227183,0.959
0.6085720393114263,0.03717693943172552,0.6011750317004955,0.04639590836690842,0.96
0.6074342165670866,0.03558015500948409,0.6021241580258461,0.04198433572932182,0.961
0.6068652040471254,0.03203165641032581,0.6002282435677222,0.03559455937149434,0.962
0.6067229902523874,0.031866503644016976,0.5996589836056728,0.03559455937149434,0.963
0.6058222466924954,0.030547397716976205,0.5988999703229403,0.038077193016918684,0.964
0.6059644604872334,0.030341986392137955,0.5988999703229403,0.03889686514806623,0.965
0.6055851899853347,0.029605323482910097,0.5987103968632248,0.03889686514806623,0.966
0.6057748083783188,0.029451750978220302,0.5979513835804923,0.038267934330456166,0.967
0.6053955378764201,0.025595296957685042,0.5998505355360306,0.032191728468419896,0.968
0.6053955378764201,0.025595296957685042,0.5998505355360306,0.032191728468419896,0.969
0.605111042855083,0.025422433404539792,0.6013671232137557,0.03076633763544957,0.97
0.6052532903657516,0.024865282143163185,0.6025045639720495,0.03289595382053258,0.971
0.6052532903657516,0.024865282143163185,0.6025045639720495,0.03289595382053258,0.972
0.6045421202442697,0.023211795102658694,0.6026939575707978,0.032909540133347494,0.973
0.6043998727336011,0.022889303230871048,0.603073104490229,0.02595198725594563,0.974
0.6043998727336011,0.022889303230871048,0.603073104490229,0.02595198725594563,0.975
0.6040205460384849,0.022308916734991593,0.6032626779499447,0.02596892738469061,0.976
0.604304996105248,0.02150121503978667,0.6023140912074966,0.025339996567080546,0.977
0.6033569041403275,0.020510121597073428,0.6002268046799824,0.024272876245397895,0.978
0.6013657311956984,0.018127715438591208,0.5962432439724094,0.028487181496709167,0.979
0.6006544936423557,0.017523729682561665,0.5956745235932625,0.029521355906724323,0.98
0.6008441569899137,0.017007700314903066,0.5951058032141155,0.029521355906724323,0.981
0.6008441569899137,0.017007700314903066,0.5951058032141155,0.029521355906724323,0.982
0.6002277173944195,0.01568869633494668,0.5913143340198027,0.026535952796860718,0.983
0.5997061993818521,0.013410096281938334,0.5926415280987797,0.024158502924963,0.984
0.5990898609341493,0.013039514380288247,0.5934003615205447,0.024158502924963,0.985
0.5989950404990138,0.012018735501067395,0.5928311015584953,0.02247925194338644,0.986
0.5985208821301186,0.011628271790652343,0.5909353669613389,0.024682039178866005,0.987
0.5971458228603225,0.009161692150472208,0.5928311015584953,0.014953159988198322,0.988
0.5971458228603225,0.009161692150472208,0.5928311015584953,0.014953159988198322,0.989
0.5971932274585685,0.008333899031629339,0.5941593748032771,0.013134978170016503,0.99
0.5969561819900513,0.007694819461004981,0.5935901148412277,0.013134978170016503,0.991
0.597193261174499,0.007197675820590543,0.5952962759786684,0.009301112355320018,0.992
0.5965768777722221,0.005922525976081547,0.5949174887811722,0.010186032202797488,0.993
0.5964820798143735,0.00559357304597255,0.5943482288191229,0.010186032202797488,0.994
0.5949175594926022,0.004100919165239425,0.5930204951572435,0.01003201636996941,0.995
0.5933530391708309,0.00309058170579901,0.5932097088950241,0.0091693515089817,0.996
0.593447848367323,0.0025893167835276108,0.5909341079345666,0.011519009680350112,0.997
0.5913143492415209,0.0014941942444919906,0.5850551723517721,0.01568643368632104,0.998
0.5890859285327916,0.0004424824056485532,0.5846747664055685,0.005600114424987703,0.999
0.5291101995072754,0.0,0.5291047420344074,0.0,1.0
