accuracy_train,unfairness_train,accuracy,unfairness,epsilon,strategy
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9640000000000001,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.965,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.966,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9670000000000001,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.968,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9690000000000001,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.97,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.971,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.972,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.973,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9740000000000001,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.975,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.976,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.977,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.978,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9790000000000001,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.98,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.981,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.982,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.983,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9840000000000001,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.985,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.986,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.987,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.988,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9890000000000001,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.99,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.991,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.992,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.993,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9940000000000001,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.995,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.996,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.997,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.998,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9990000000000001,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,1.0,Curious
0.6698273216143502,0.07683134124766319,0.6578790794715685,0.08497163438562348,0.0,Lower bound
0.6698273216143502,0.07683134124766319,0.6578790794715685,0.08497163438562348,0.1,Lower bound
0.6698273216143502,0.07683134124766319,0.6578790794715685,0.08497163438562348,0.3,Lower bound
0.6698273216143502,0.07683134124766319,0.6578790794715685,0.08497163438562348,0.4,Lower bound
0.6698273216143502,0.07683134124766319,0.6578790794715685,0.08497163438562348,0.5,Lower bound
0.6698273216143502,0.07683134124766319,0.6578790794715685,0.08497163438562348,0.6,Lower bound
0.6698273216143502,0.07683134124766319,0.6578790794715685,0.08497163438562348,0.7,Lower bound
0.6698273216143502,0.07683134124766319,0.6578790794715685,0.08497163438562348,0.8,Lower bound
0.5849186395262418,0.029169594059674942,0.5808582965367769,0.04095933199156765,0.9,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.95,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.951,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9520000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.953,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9540000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.955,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.956,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9570000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.958,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9590000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.96,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.961,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9620000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.963,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9640000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.965,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.966,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9670000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.968,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9690000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.97,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.971,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.972,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.973,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9740000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.975,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.976,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.977,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.978,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9790000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.98,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.981,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.982,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.983,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9840000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.985,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.986,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.987,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.988,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9890000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.99,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.991,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.992,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.993,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9940000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.995,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.996,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.997,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.998,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9990000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,1.0,Lower bound
0.6726718897138427,0.07274119721735639,0.6711506605394031,0.0774511148994264,0.0,BFS objective-aware
0.6726718897138427,0.07274119721735639,0.6711506605394031,0.0774511148994264,0.1,BFS objective-aware
0.6726718897138427,0.07274119721735639,0.6711506605394031,0.0774511148994264,0.3,BFS objective-aware
0.6726718897138427,0.07274119721735639,0.6711506605394031,0.0774511148994264,0.4,BFS objective-aware
0.6726718897138427,0.07274119721735639,0.6711506605394031,0.0774511148994264,0.5,BFS objective-aware
0.6726718897138427,0.07274119721735639,0.6711506605394031,0.0774511148994264,0.6,BFS objective-aware
0.6726718897138427,0.07274119721735639,0.6711506605394031,0.0774511148994264,0.7,BFS objective-aware
0.6726718897138427,0.07274119721735639,0.6711506605394031,0.0774511148994264,0.8,BFS objective-aware
0.5849186395262418,0.029169594059674942,0.5808582965367769,0.04095933199156765,0.9,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.95,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.951,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9520000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.953,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9540000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.955,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.956,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9570000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.958,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9590000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.96,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.961,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9620000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.963,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9640000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.965,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.966,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9670000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.968,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9690000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.97,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.971,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.972,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.973,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9740000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.975,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.976,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.977,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.978,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9790000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.98,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.981,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.982,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.983,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9840000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.985,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.986,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.987,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.988,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9890000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.99,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.991,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.992,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.993,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9940000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.995,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.996,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.997,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.998,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,0.9990000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,1.0,BFS objective-aware
