accuracy_train,unfairness_train,accuracy,unfairness,epsilon,strategy
0.5731077580243633,0.001292246717555154,0.5617290034803097,0.03414743620422751,0.996,BFS original
0.5712585403856719,0.0010083855569146683,0.5604019892623003,0.03314128186346251,0.997,BFS original
0.5673709474996884,0.0007695723309915636,0.5596426162576329,0.03925256777310981,0.998,BFS original
0.5591213898245997,0.0003005476505697408,0.5560410802449707,0.04146471631962915,0.9990000000000001,BFS original
0.5291101995072754,0.0,0.5291047420344074,0.0,1.0,BFS original
0.6660346727885805,0.1595638967667197,0.6637556768617858,0.1625820476835577,0.0,Curious
0.6660346727885805,0.1595638967667197,0.6637556768617858,0.1625820476835577,0.1,Curious
0.6660346727885805,0.1595638967667197,0.6637556768617858,0.1625820476835577,0.3,Curious
0.6660346727885805,0.1595638967667197,0.6637556768617858,0.1625820476835577,0.4,Curious
0.6660346727885805,0.1595638967667197,0.6637556768617858,0.1625820476835577,0.5,Curious
0.6660346727885805,0.1595638967667197,0.6637556768617858,0.1625820476835577,0.6,Curious
0.6625262604953477,0.14590214769931112,0.6512386125524969,0.1630645377271285,0.7,Curious
0.6245016813572595,0.09669140127496707,0.6127440488502389,0.1208346865059898,0.8,Curious
0.6030720382437551,0.04670728482885872,0.6025015063356025,0.0549547510972719,0.9,Curious
0.5900811778458015,0.02353344879409815,0.5844859123897227,0.05391366792830361,0.95,Curious
0.5891803106608312,0.022910277772466316,0.5827795713913144,0.046405688861270486,0.951,Curious
0.5892277264977207,0.022828511623651918,0.5827795713913144,0.046405688861270486,0.9520000000000001,Curious
0.5892750973800361,0.02260161297224308,0.5814520175904027,0.04992151645661446,0.953,Curious
0.5882321512640496,0.021561292042876816,0.5732987400739228,0.05123538101011036,0.9540000000000001,Curious
0.5879477236745734,0.02143559994933953,0.5725397267911904,0.05198181919491792,0.955,Curious
0.5882795558622956,0.02139728591885002,0.5715909601877748,0.050586163079935416,0.956,Curious
0.5878529032394377,0.020855118603244897,0.5740577533566553,0.04592368462366046,0.9570000000000001,Curious
0.5876159139641383,0.01951543738676554,0.5757608568576489,0.05280467571821339,0.958,Curious
0.5875684981272487,0.01940099215942092,0.576329577236796,0.0537278176108409,0.9590000000000001,Curious
0.5875684981272487,0.018864402674614887,0.5770878710756585,0.05358869573472881,0.96,Curious
0.587331418942801,0.018000668105454344,0.5772770848134392,0.052373868204297326,0.961,Curious
0.5867151591656027,0.01787298322938055,0.5789848646995872,0.0477312842026695,0.9620000000000001,Curious
0.5863833269778805,0.017136034631686992,0.5805028912650522,0.04606259368654105,0.963,Curious
0.586478079981155,0.016332612607025197,0.5784159644594727,0.05063718783067765,0.9640000000000001,Curious
0.586478079981155,0.016332612607025197,0.5784159644594727,0.05063718783067765,0.965,Curious
0.5862410007967075,0.01602373908151006,0.5776573108986753,0.05104571921360177,0.966,Curious
0.5853877180282788,0.015593031341407625,0.5789855841434571,0.04546517220475701,0.9670000000000001,Curious
0.5845816488011569,0.014884884924788613,0.5778481433851633,0.04454537001290251,0.968,Curious
0.5849135596593837,0.014694561006115275,0.5778481433851633,0.04385371586741334,0.9690000000000001,Curious
0.5836332758701491,0.014057474025511423,0.576710163043967,0.040022705194683365,0.97,Curious
0.5829221731805283,0.013521973496597884,0.5748119103932661,0.042685829819409514,0.971,Curious
0.5819266766173616,0.0124884951957373,0.5723451172243855,0.040813506624127034,0.972,Curious
0.5819266766173616,0.0124884951957373,0.5723451172243855,0.040813506624127034,0.973,Curious
0.5819740924542511,0.01240659511383722,0.5723451172243855,0.040813506624127034,0.9740000000000001,Curious
0.5812155064958798,0.011702500222960332,0.5715868233855229,0.04170448148779442,0.975,Curious
0.5813103381696587,0.011234939534152171,0.5729147369083698,0.04306497374958873,0.976,Curious
0.5814525856803273,0.010812126746551905,0.5710190023112134,0.04407306935080159,0.977,Curious
0.5812154503026623,0.00977665043477279,0.5712082160489942,0.04061900222677227,0.978,Curious
0.5797931999688465,0.00930150550208422,0.5691220086872847,0.039804360871083785,0.9790000000000001,Curious
0.5797931999688465,0.00930150550208422,0.5691220086872847,0.039804360871083785,0.98,Curious
0.5796034579507839,0.008353118637236867,0.5704493826272292,0.03974644470130255,0.981,Curious
0.5791767154187782,0.007893563482708237,0.5698806622480823,0.04119908876207711,0.982,Curious
0.5783232303547668,0.007838963717211513,0.5689327949495041,0.04170158641375828,0.983,Curious
0.5774698913931209,0.006911718276495768,0.5670358013255753,0.03778258717928625,0.9840000000000001,Curious
0.5765215746553306,0.0066383167794901955,0.5658983605672815,0.035229167357467894,0.985,Curious
0.5741508052881414,0.005635011738075234,0.5590742556004209,0.034045518116176725,0.986,Curious
0.5738663102668042,0.005280651543276878,0.5585055352212739,0.033814030369038385,0.987,Curious
0.5729182183018836,0.00508494685618069,0.5583157819005908,0.033737166106084335,0.988,Curious
0.5720175196965656,0.004171145692521193,0.5594539421027546,0.03635025789578609,0.9890000000000001,Curious
0.5710220231333989,0.003474540019371309,0.5571769022545572,0.028882589926487037,0.99,Curious
0.5706427638701438,0.0031833254589727173,0.5579353759543872,0.030210412714052167,0.991,Curious
0.5692202887634581,0.002732204828567062,0.5577458024946715,0.0280574255144222,0.992,Curious
0.5690305804613262,0.002078957158580503,0.5598341681879907,0.03149888083515896,0.993,Curious
0.5689357487875469,0.002048914021639342,0.5592654478088438,0.0328999880544692,0.9940000000000001,Curious
0.5686986696030996,0.0017762472129670996,0.5647630781405973,0.033821334096444,0.995,Curious
0.5686986471258125,0.0015909020684074572,0.5645738644028165,0.034514522117490176,0.996,Curious
0.5673710936020537,0.0010520167750792855,0.5617286437583748,0.03483486746974968,0.997,Curious
0.5622980373619713,0.0006139878050724733,0.5541417484284648,0.03405953161642778,0.998,Curious
0.5580306232805577,0.00032242721914265,0.5475063176164825,0.028198934892435763,0.9990000000000001,Curious
0.5291101995072754,0.0,0.5291047420344074,0.0,1.0,Curious
0.6698273216143502,0.19017432091819197,0.6578790794715685,0.1955241535631605,0.0,Lower bound
0.6698273216143502,0.19017432091819197,0.6578790794715685,0.1955241535631605,0.1,Lower bound
0.6698273216143502,0.19017432091819197,0.6578790794715685,0.1955241535631605,0.3,Lower bound
0.6698273216143502,0.19017432091819197,0.6578790794715685,0.1955241535631605,0.4,Lower bound
0.6698273216143502,0.19017432091819197,0.6578790794715685,0.1955241535631605,0.5,Lower bound
0.6686894763927237,0.17811956182625865,0.657119706466901,0.1863758568408852,0.6,Lower bound
0.662999845693425,0.1488383641817505,0.6491551031052996,0.16746074861235,0.7,Lower bound
0.6397685693577709,0.09800161893696598,0.6269647562434238,0.13509192853189128,0.8,Lower bound
0.6044942548616404,0.0465609610275918,0.5789879223360342,0.07003227032504201,0.9,Lower bound
0.58889577068492,0.02399741788679121,0.5769033337230319,0.055335457291666765,0.95,Lower bound
0.5886586915004725,0.019966510106169087,0.5795573621590511,0.04996256615171548,0.951,Lower bound
0.5873787673478297,0.019283346395243477,0.5799368688004173,0.04411802187092602,0.9520000000000001,Lower bound
0.5874735765443216,0.01904625395699801,0.5769008156694875,0.04901311028011025,0.953,Lower bound
0.5874735765443216,0.01904625395699801,0.5769008156694875,0.04901311028011025,0.9540000000000001,Lower bound
0.5870943397583535,0.01870918905260884,0.5769008156694875,0.04629763930325894,0.955,Lower bound
0.5870943397583535,0.01870918905260884,0.5769008156694875,0.04629763930325894,0.956,Lower bound
0.5862408546943421,0.018375827787500368,0.5751946545320468,0.04248676904396133,0.9570000000000001,Lower bound
0.5860986408996041,0.017444134608870468,0.5748151478906804,0.04294105366281821,0.958,Lower bound
0.5860986408996041,0.017444134608870468,0.5748151478906804,0.04294105366281821,0.9590000000000001,Lower bound
0.5860986408996041,0.017444134608870468,0.5748151478906804,0.04294105366281821,0.96,Lower bound
0.5851503241618136,0.017247693381539586,0.5765213090281213,0.04735673423204586,0.961,Lower bound
0.5851977287600596,0.017163941287737246,0.5765213090281213,0.04735673423204586,0.9620000000000001,Lower bound
0.5842022434355364,0.01673692547736914,0.5761409030819177,0.04868118218292226,0.963,Lower bound
0.5835384779123006,0.01534333341927499,0.5763304765416334,0.0466404492543368,0.9640000000000001,Lower bound
0.5831118365280863,0.015155376324821316,0.5744329433348022,0.045653880655160906,0.965,Lower bound
0.5833014549210704,0.015094931117999356,0.5744329433348022,0.045034298419700566,0.966,Lower bound
0.5827800043403641,0.013814722177758476,0.5765202298623164,0.04753957268545917,0.9670000000000001,Lower bound
0.5827800043403641,0.013814722177758476,0.5765202298623164,0.04753957268545917,0.968,Lower bound
0.5827325435489007,0.01312538458182188,0.5765202298623164,0.047611644595488015,0.9690000000000001,Lower bound
0.5823059021646864,0.012795103607923306,0.5759509699002672,0.04736915786543111,0.97,Lower bound
0.5823059021646864,0.012795103607923306,0.5759509699002672,0.04736915786543111,0.971,Lower bound
0.5823059021646864,0.012795103607923306,0.5759509699002672,0.04736915786543111,0.972,Lower bound
0.5812153716321579,0.0118770383507387,0.5740545158592407,0.046330680227743164,0.973,Lower bound
0.5812153716321579,0.0118770383507387,0.5740545158592407,0.046330680227743164,0.9740000000000001,Lower bound
0.5808360449370417,0.011810881886685077,0.5731066485606626,0.045710274991953306,0.975,Lower bound
0.5798403685555792,0.011165894374873342,0.5712109139635062,0.049118604468433885,0.976,Lower bound
0.5796981210449107,0.010907683252714892,0.5717796343426531,0.048168200824044084,0.977,Lower bound
0.5795085026519265,0.009823106035059124,0.5700718544565051,0.042162383746938495,0.978,Lower bound
0.5772801943296324,0.006813397459478897,0.5630549385325143,0.043047284963447535,0.9790000000000001,Lower bound
0.5772801943296324,0.006813397459478897,0.5630549385325143,0.043047284963447535,0.98,Lower bound
0.5772801943296324,0.006813397459478897,0.5630549385325143,0.043047284963447535,0.981,Lower bound
0.5771379468189639,0.006224417262308951,0.5670359811865427,0.04287456249601228,0.982,Lower bound
0.5762844617549525,0.00605108975279432,0.5660881138879647,0.03528279482696887,0.983,Lower bound
0.5762844617549525,0.00605108975279432,0.5660881138879647,0.03528279482696887,0.9840000000000001,Lower bound
0.5760473825705048,0.005346107683034493,0.5660881138879647,0.03597444897245805,0.985,Lower bound
0.5760473825705048,0.005346107683034493,0.5660881138879647,0.03597444897245805,0.986,Lower bound
0.5760473825705048,0.005346107683034493,0.5660881138879647,0.03597444897245805,0.987,Lower bound
0.574008861220847,0.003994483384310412,0.5643815930285889,0.034935033587277745,0.988,Lower bound
0.574008861220847,0.003994483384310412,0.5643815930285889,0.034935033587277745,0.9890000000000001,Lower bound
0.5722548910857439,0.0035759813687183343,0.5641918397079058,0.034946291681936005,0.99,Lower bound
0.5705953367946106,0.0029081475658312484,0.5588807251994209,0.031508307324763736,0.991,Lower bound
0.570073762588826,0.002716433171926089,0.5581224313605583,0.03659653812720047,0.992,Lower bound
0.5697893349993498,0.002231245971728596,0.5575531713985089,0.035721902558687346,0.993,Lower bound
0.5697893349993498,0.001814685869645713,0.5583114652373715,0.03062964035160845,0.9940000000000001,Lower bound
0.5691729403584296,0.001545829487791428,0.5600201444283568,0.026346547841432127,0.995,Lower bound
0.5675135546469486,0.0013202116188659005,0.5562257974585645,0.02581803883533853,0.996,Lower bound
0.5668972948697503,0.0010378636744089898,0.5562257974585645,0.026238413164451423,0.997,Lower bound
0.5625824424741603,0.0008235154032704028,0.5501594467476639,0.02553557975852811,0.998,Lower bound
0.5580781065493082,0.000287801673594279,0.5484545446369956,0.02370107458824107,0.9990000000000001,Lower bound
0.5291101995072754,0.0,0.5291047420344074,0.0,1.0,Lower bound
0.6726718897138427,0.18537316271159746,0.6711506605394031,0.1880170969827674,0.0,BFS objective-aware
0.6726718897138427,0.18537316271159746,0.6711506605394031,0.1880170969827674,0.1,BFS objective-aware
0.6726718897138427,0.18537316271159746,0.6711506605394031,0.1880170969827674,0.3,BFS objective-aware
0.6726718897138427,0.18537316271159746,0.6711506605394031,0.1880170969827674,0.4,BFS objective-aware
0.6726718897138427,0.18537316271159746,0.6711506605394031,0.1880170969827674,0.5,BFS objective-aware
0.6726718897138427,0.18537316271159746,0.6711506605394031,0.1880170969827674,0.6,BFS objective-aware
0.6637112405877765,0.14810923254858696,0.6542766441540688,0.16242852657716494,0.7,BFS objective-aware
0.6459795944445587,0.09846724476220266,0.6368294108654011,0.11479599160165414,0.8,BFS objective-aware
0.6031193978874272,0.04366838647988575,0.5888475408509223,0.08412024866218679,0.9,BFS objective-aware
0.5845814577442177,0.02255050788354686,0.5744358211102818,0.046602007480012905,0.95,BFS objective-aware
0.5844392102335492,0.022168229907647403,0.5717817926742628,0.045428802092596685,0.951,BFS objective-aware
0.5844392102335492,0.022168229907647403,0.5717817926742628,0.045428802092596685,0.9520000000000001,BFS objective-aware
0.5844392102335492,0.022168229907647403,0.5717817926742628,0.045428802092596685,0.953,BFS objective-aware
0.5840124677015435,0.021134755517113142,0.5721609395936941,0.04772870663574107,0.9540000000000001,BFS objective-aware
0.5840124677015435,0.021134755517113142,0.5721609395936941,0.04772870663574107,0.955,BFS objective-aware
0.5838228493085593,0.02012419704764415,0.5725404462350603,0.04631324728924724,0.956,BFS objective-aware
0.5833486909396641,0.01959152380829334,0.5708342850976196,0.04668983278900357,0.9570000000000001,BFS objective-aware
0.5830641959183269,0.019259582866466986,0.5704551381781883,0.04716311369717272,0.958,BFS objective-aware
0.5825427453376206,0.018831866566255583,0.5704551381781883,0.04867132979362215,0.9590000000000001,BFS objective-aware
0.5825427453376206,0.018831866566255583,0.5704551381781883,0.04867132979362215,0.96,BFS objective-aware
0.5822582503162835,0.017473297012264098,0.5691281239601789,0.0486960773095651,0.961,BFS objective-aware
0.5822582503162835,0.017473297012264098,0.5691281239601789,0.0486960773095651,0.9620000000000001,BFS objective-aware
0.5813573718926697,0.017037491309743264,0.5708333857927822,0.046302648461690236,0.963,BFS objective-aware
0.5813573718926697,0.017037491309743264,0.5708333857927822,0.046302648461690236,0.9640000000000001,BFS objective-aware
0.580172077118223,0.014995595558912387,0.5651463618622805,0.05356906328025425,0.965,BFS objective-aware
0.5794136035462866,0.014941417988565782,0.5691311815966259,0.052551225594413366,0.966,BFS objective-aware
0.5793187943497945,0.013781945840637216,0.5636283352968156,0.05065063047008127,0.9670000000000001,BFS objective-aware
0.5793187943497945,0.013781945840637216,0.5636283352968156,0.05065063047008127,0.968,BFS objective-aware
0.5793187943497945,0.013781945840637216,0.5636283352968156,0.05065063047008127,0.9690000000000001,BFS objective-aware
0.5787023884702307,0.012622373335560485,0.566092790273119,0.044411752689403367,0.97,BFS objective-aware
0.5782756459382249,0.012474073153332816,0.5657136433536876,0.04563817510028146,0.971,BFS objective-aware
0.5782756459382249,0.012474073153332816,0.5657136433536876,0.04563817510028146,0.972,BFS objective-aware
0.5782282301013355,0.011417646945815657,0.5676093779508441,0.0433280629972734,0.973,BFS objective-aware
0.5769008114412987,0.010026091875326569,0.5659015980646961,0.043082798040703724,0.9740000000000001,BFS objective-aware
0.5769008114412987,0.010026091875326569,0.5659015980646961,0.043082798040703724,0.975,BFS objective-aware
0.5769008114412987,0.010026091875326569,0.5659015980646961,0.043082798040703724,0.976,BFS objective-aware
0.5769008114412987,0.010026091875326569,0.5659015980646961,0.043082798040703724,0.977,BFS objective-aware
0.5754311789865239,0.008908368615311921,0.5645747637076539,0.0378067625391153,0.978,BFS objective-aware
0.5754311789865239,0.008908368615311921,0.5645747637076539,0.0378067625391153,0.9790000000000001,BFS objective-aware
0.5749570206176287,0.00872657713883522,0.5677975125228198,0.04337999191890552,0.98,BFS objective-aware
0.5749570206176287,0.00872657713883522,0.5677975125228198,0.04337999191890552,0.981,BFS objective-aware
0.5746251771912629,0.007597109814493408,0.5657136433536876,0.02903783682193536,0.982,BFS objective-aware
0.5735820287796934,0.006529354129416345,0.5647657760551094,0.02976757642843835,0.983,BFS objective-aware
0.5735820287796934,0.006529354129416345,0.5647657760551094,0.02976757642843835,0.9840000000000001,BFS objective-aware
0.5725864423073789,0.005470530868956261,0.5679885248702753,0.04279994139714473,0.985,BFS objective-aware
0.5721123963249186,0.004709839864393915,0.5657114850220779,0.03738955246229708,0.986,BFS objective-aware
0.5721123963249186,0.004709839864393915,0.5657114850220779,0.03738955246229708,0.987,BFS objective-aware
0.5719227329773605,0.00403231596475232,0.5657114850220779,0.03734703730946056,0.988,BFS objective-aware
0.5715434062822443,0.00344317344930088,0.5657114850220779,0.037748959131508136,0.9890000000000001,BFS objective-aware
0.5715434062822443,0.00344317344930088,0.5657114850220779,0.037748959131508136,0.99,BFS objective-aware
0.5705953143173238,0.0033477962488967787,0.5632446918531976,0.033890111010049316,0.991,BFS objective-aware
0.5704056959243397,0.002725352137632184,0.5609676520050002,0.030437863645048413,0.992,BFS objective-aware
0.5704056959243397,0.002725352137632184,0.5609676520050002,0.030437863645048413,0.993,BFS objective-aware
0.566991980441164,0.0022125597049404725,0.5594537622417871,0.040268720214200034,0.9940000000000001,BFS objective-aware
0.5659488320295945,0.0014994349904748874,0.5571788807251993,0.03838574118170098,0.995,BFS objective-aware
0.5655221906453802,0.001358629578630499,0.5567993740838332,0.03682935298938657,0.996,BFS objective-aware
0.5648584138835009,0.0010204529728557374,0.5505385936670952,0.03262562260027519,0.997,BFS objective-aware
0.5618238677544325,0.0007633018433318179,0.5518665071899422,0.03327409954938894,0.998,BFS objective-aware
0.5548072229862626,0.0002894013221454265,0.5467473043337501,0.03665898775936853,0.9990000000000001,BFS objective-aware
0.5291101995072754,0.0,0.5291047420344074,0.0,1.0,BFS objective-aware
