error,unfairness
0.18005546049468601,0.08764898006525244
0.18088880676301466,0.06796019714156218
0.186120006870525,0.04966005098679151
0.186813102387841,0.04876215744315302
0.18772072922874616,0.04752195356111574
0.18797651195459086,0.046281101563387925
0.18838081770139148,0.04547665149172211
0.18899139237328166,0.04447874026688568
0.18938744593342138,0.04353203220194577
0.190534347722903,0.04235938740279925
0.19106241176120586,0.04142978150224077
0.1915987351344567,0.04036667561853683
0.1927538853662586,0.03965220352854881
0.19322419873490304,0.038277306853131764
0.19417307595687983,0.037496717648386815
0.19532823912367703,0.036159551284647276
0.19556751849738385,0.03513709433784727
0.19598007540966156,0.03435371482025419
0.19729198859487407,0.03347608893926311
0.19857091175514685,0.03274568655016573
0.19981683331706246,0.03165981045649286
0.20008086891035737,0.02966762490773933
0.20021289266391062,0.02796647422456937
0.20079045722757838,0.027527169763514908
0.20109574286155052,0.027024454988976494
0.20169807317585586,0.026062836160530463
0.20221789251617928,0.02520421436299546
0.20298525090555175,0.02394567739830845
0.20323278144473556,0.023576687652667138
0.2047427164742961,0.02282280393252186
0.20610415571446983,0.02142156562111781
0.20692927056020927,0.020381021263151305
0.20799367090675813,0.019658555532134424
0.20918182443889022,0.018604342662621672
0.21040298365411436,0.016438179876110685
0.2109310582446503,0.01626883755980802
0.21140137467684628,0.015251726829580915
0.2118469284219564,0.014247181982021326
0.21248225488830497,0.013394679044804306
0.21338988309078855,0.01218479019606759
0.21372818087535062,0.01154867925102825
0.21516387481811017,0.010361407418949337
0.21585695263490623,0.00783247189995132
0.21700386463622634,0.00696776686735405
0.217507185730331,0.0064463393902151
0.21862109306974264,0.005442585755226587
0.21988349245420025,0.003954879521289709
0.2211541508332111,0.0026076879997075308
0.2220617790356948,0.0019670141003575643
0.22258985362623052,0.0011516272557102747
0.22314268171319795,0.0005466802312740244
0.24789598241766497,0.0
